,GEOID,B02001e1,B03002e1,B03002e3,B03002e4,B03002e5,B03002e6,B03002e12,B17017e1,B17017e2,B19001e1,B19001e2,B19001e3,B19001e4,B19001e5,B19001e6,B19001e7,B19001e8,B19001e9,B19001e10,B19001e11,B19001e12,B19001e13,B19001e14,B19001e15,B19001e16,B19001e17,B19013e1,B25001e1,B25002e1,B25002e2,B25002e3,B25003e1,B25003e2,B25003e3,B25004e1,B25004e2,B25004e3,B25004e4,B25004e5,B25004e6,B25004e7,B25004e8,B25063e1,B25063e2,B25063e3,B25063e4,B25063e5,B25063e6,B25063e7,B25063e8,B25063e9,B25063e10,B25063e11,B25063e12,B25063e13,B25063e14,B25063e15,B25063e16,B25063e17,B25063e18,B25063e19,B25063e20,B25063e21,B25063e22,B25063e23,B25063e24,B25064e1,B25075e1,B25075e2,B25075e3,B25075e4,B25075e5,B25075e6,B25075e7,B25075e8,B25075e9,B25075e10,B25075e11,B25075e12,B25075e13,B25075e14,B25075e15,B25075e16,B25075e17,B25075e18,B25075e19,B25075e20,B25075e21,B25075e22,B25075e23,B25075e24,B25075e25,B25077e1
1235,14000US36047059600,2309.0,2309.0,1847.0,204.0,0.0,97.0,45.0,1153.0,163.0,1153.0,60.0,117.0,43.0,43.0,73.0,59.0,74.0,100.0,18.0,80.0,51.0,74.0,115.0,145.0,41.0,60.0,47083.0,1180.0,1180.0,1153.0,27.0,1153.0,760.0,393.0,27.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,393.0,393.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,10.0,9.0,36.0,10.0,8.0,45.0,45.0,7.0,28.0,67.0,9.0,10.0,79.0,12.0,0.0,830.0,760.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,17.0,121.0,10.0,0.0,0.0,0.0,35.0,95.0,59.0,0.0,85.0,32.0,57.0,10.0,93.0,102.0,1.0,187500.0
1236,14000US36047059800,3541.0,3541.0,2413.0,184.0,108.0,414.0,277.0,1299.0,225.0,1299.0,74.0,73.0,121.0,28.0,39.0,54.0,39.0,33.0,43.0,31.0,72.0,216.0,98.0,101.0,178.0,99.0,76968.0,1400.0,1400.0,1299.0,101.0,1299.0,707.0,592.0,101.0,9.0,0.0,24.0,0.0,0.0,0.0,68.0,592.0,551.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,8.0,107.0,137.0,213.0,62.0,0.0,1499.0,707.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,48.0,0.0,60.0,120.0,116.0,42.0,36.0,47.0,173.0,37.0,7.0,245000.0
1237,14000US36047060000,6700.0,6700.0,5390.0,51.0,0.0,668.0,471.0,2559.0,389.0,2559.0,95.0,160.0,138.0,47.0,93.0,154.0,0.0,95.0,120.0,207.0,243.0,359.0,103.0,225.0,381.0,139.0,69920.0,2813.0,2813.0,2559.0,254.0,2559.0,1248.0,1311.0,254.0,0.0,0.0,36.0,14.0,26.0,0.0,178.0,1311.0,1297.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,13.0,19.0,0.0,18.0,42.0,150.0,295.0,238.0,392.0,29.0,22.0,1327.0,1248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,27.0,58.0,134.0,95.0,87.0,153.0,453.0,143.0,37.0,512700.0
1238,14000US36047060600,2777.0,2777.0,1922.0,23.0,12.0,470.0,251.0,1113.0,232.0,1113.0,66.0,121.0,17.0,88.0,65.0,9.0,58.0,10.0,20.0,132.0,140.0,172.0,90.0,33.0,47.0,45.0,57399.0,1243.0,1243.0,1113.0,130.0,1113.0,467.0,646.0,130.0,16.0,24.0,28.0,20.0,17.0,0.0,25.0,646.0,571.0,0.0,0.0,0.0,28.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,14.0,31.0,17.0,25.0,82.0,120.0,177.0,30.0,31.0,1401.0,467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,8.0,0.0,10.0,41.0,124.0,126.0,8.0,69.0,38.0,0.0,16.0,262500.0
1239,14000US36047060800,3424.0,3424.0,2440.0,137.0,0.0,616.0,197.0,1524.0,236.0,1524.0,67.0,74.0,198.0,70.0,78.0,92.0,53.0,72.0,15.0,127.0,89.0,164.0,151.0,66.0,88.0,120.0,53967.0,1654.0,1654.0,1524.0,130.0,1524.0,451.0,1073.0,130.0,30.0,0.0,0.0,0.0,18.0,0.0,82.0,1073.0,1033.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,23.0,8.0,0.0,0.0,7.0,8.0,184.0,339.0,251.0,131.0,33.0,1443.0,451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,25.0,39.0,17.0,19.0,33.0,111.0,37.0,132.0,17.0,12.0,375200.0
1240,14000US36047061002,4091.0,4091.0,4034.0,0.0,0.0,0.0,40.0,1997.0,318.0,1997.0,155.0,197.0,0.0,19.0,45.0,70.0,22.0,34.0,86.0,199.0,245.0,76.0,248.0,78.0,230.0,293.0,69950.0,2283.0,2283.0,1997.0,286.0,1997.0,1024.0,973.0,286.0,43.0,0.0,31.0,0.0,58.0,0.0,154.0,973.0,904.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,79.0,14.0,82.0,135.0,240.0,143.0,66.0,34.0,1385.0,1024.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,14.0,121.0,64.0,305.0,175.0,152.0,713100.0
1241,14000US36047061003,1792.0,1792.0,557.0,0.0,0.0,426.0,731.0,519.0,135.0,519.0,34.0,37.0,24.0,73.0,41.0,0.0,27.0,4.0,16.0,40.0,99.0,24.0,15.0,30.0,42.0,13.0,50380.0,606.0,606.0,519.0,87.0,519.0,153.0,366.0,87.0,0.0,0.0,49.0,0.0,24.0,0.0,14.0,366.0,366.0,0.0,0.0,0.0,4.0,18.0,0.0,0.0,0.0,0.0,14.0,0.0,13.0,0.0,19.0,4.0,25.0,14.0,30.0,57.0,128.0,40.0,0.0,1434.0,153.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,21.0,64.0,57.0,0.0,673800.0
1242,14000US36047061004,6371.0,6371.0,5599.0,1.0,0.0,373.0,217.0,2990.0,964.0,2990.0,223.0,572.0,314.0,141.0,292.0,81.0,124.0,161.0,44.0,289.0,164.0,249.0,119.0,120.0,53.0,44.0,28649.0,3261.0,3261.0,2990.0,271.0,2990.0,464.0,2526.0,271.0,83.0,0.0,0.0,35.0,118.0,0.0,35.0,2526.0,2480.0,0.0,0.0,0.0,166.0,73.0,94.0,229.0,103.0,8.0,0.0,33.0,0.0,0.0,0.0,15.0,44.0,200.0,295.0,655.0,479.0,35.0,37.0,1233.0,464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,33.0,0.0,80.0,0.0,16.0,29.0,48.0,0.0,135.0,92.0,19.0,525900.0
1243,14000US36047002000,1396.0,1396.0,32.0,25.0,0.0,109.0,1230.0,407.0,114.0,407.0,25.0,0.0,9.0,25.0,38.0,49.0,37.0,11.0,0.0,29.0,39.0,58.0,32.0,27.0,14.0,14.0,52563.0,494.0,494.0,407.0,87.0,407.0,90.0,317.0,87.0,37.0,13.0,8.0,0.0,0.0,0.0,29.0,317.0,317.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,15.0,90.0,58.0,117.0,0.0,0.0,1321.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,44.0,26.0,0.0,642000.0
1244,14000US36047002100,5143.0,5143.0,3751.0,169.0,0.0,565.0,298.0,2112.0,47.0,2112.0,29.0,18.0,0.0,0.0,27.0,17.0,0.0,0.0,18.0,25.0,121.0,166.0,152.0,154.0,262.0,1123.0,214732.0,2366.0,2366.0,2112.0,254.0,2112.0,881.0,1231.0,254.0,75.0,0.0,11.0,57.0,21.0,0.0,90.0,1231.0,1226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,61.0,14.0,0.0,10.0,84.0,83.0,193.0,3439.0,881.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,14.0,0.0,0.0,30.0,13.0,0.0,48.0,88.0,225.0,1559400.0
1245,14000US36047002200,4812.0,4812.0,776.0,213.0,0.0,646.0,3162.0,1595.0,428.0,1595.0,159.0,119.0,139.0,101.0,55.0,74.0,124.0,92.0,45.0,135.0,162.0,137.0,90.0,21.0,42.0,100.0,41162.0,1654.0,1654.0,1595.0,59.0,1595.0,463.0,1132.0,59.0,28.0,0.0,16.0,0.0,0.0,0.0,15.0,1132.0,1132.0,0.0,0.0,0.0,47.0,53.0,38.0,42.0,0.0,0.0,14.0,0.0,0.0,36.0,9.0,0.0,54.0,89.0,137.0,236.0,182.0,140.0,46.0,1300.0,463.0,0.0,0.0,38.0,167.0,8.0,0.0,10.0,0.0,10.0,0.0,0.0,8.0,0.0,22.0,0.0,0.0,10.0,10.0,0.0,27.0,9.0,9.0,79.0,37.0,
1246,14000US36047002300,4352.0,4352.0,49.0,2060.0,0.0,722.0,1325.0,1612.0,751.0,1612.0,372.0,223.0,252.0,137.0,163.0,50.0,59.0,56.0,62.0,52.0,35.0,53.0,98.0,0.0,0.0,0.0,19421.0,1652.0,1652.0,1612.0,40.0,1612.0,67.0,1545.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,1545.0,1536.0,0.0,0.0,80.0,223.0,60.0,82.0,145.0,154.0,127.0,64.0,80.0,14.0,41.0,36.0,37.0,48.0,32.0,118.0,108.0,38.0,49.0,0.0,459.0,67.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1247,14000US36047002901,4533.0,4533.0,111.0,2286.0,95.0,884.0,762.0,1349.0,484.0,1349.0,243.0,59.0,192.0,97.0,83.0,160.0,79.0,109.0,52.0,55.0,37.0,58.0,55.0,15.0,55.0,0.0,30009.0,1349.0,1349.0,1349.0,0.0,1349.0,22.0,1327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1327.0,1282.0,0.0,0.0,17.0,107.0,90.0,56.0,66.0,123.0,35.0,19.0,13.0,69.0,98.0,45.0,58.0,86.0,156.0,105.0,49.0,90.0,0.0,0.0,673.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,
1248,14000US36047003000,1635.0,1635.0,924.0,80.0,0.0,299.0,238.0,630.0,87.0,630.0,39.0,38.0,41.0,22.0,17.0,41.0,30.0,5.0,13.0,10.0,33.0,87.0,58.0,39.0,62.0,95.0,83182.0,699.0,699.0,630.0,69.0,630.0,335.0,295.0,69.0,17.0,0.0,15.0,0.0,0.0,0.0,37.0,295.0,295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,38.0,62.0,151.0,11.0,0.0,1548.0,335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,22.0,5.0,16.0,5.0,29.0,19.0,44.0,125.0,53.0,797000.0
1249,14000US36047003100,3033.0,3033.0,1193.0,809.0,0.0,565.0,306.0,1073.0,54.0,1073.0,30.0,22.0,20.0,17.0,14.0,33.0,51.0,28.0,41.0,46.0,79.0,128.0,109.0,91.0,181.0,183.0,107132.0,1157.0,1157.0,1073.0,84.0,1073.0,672.0,401.0,84.0,0.0,0.0,0.0,5.0,0.0,0.0,79.0,401.0,401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,17.0,39.0,0.0,48.0,59.0,90.0,2675.0,672.0,7.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,27.0,139.0,190.0,145.0,88.0,33.0,467400.0
1250,14000US36047003300,3705.0,3705.0,1856.0,927.0,0.0,292.0,316.0,1908.0,202.0,1908.0,124.0,55.0,14.0,0.0,3.0,77.0,26.0,44.0,46.0,92.0,95.0,145.0,140.0,230.0,322.0,495.0,137109.0,2157.0,2157.0,1908.0,249.0,1908.0,419.0,1489.0,249.0,60.0,30.0,0.0,0.0,90.0,0.0,69.0,1489.0,1476.0,0.0,0.0,0.0,25.0,54.0,0.0,0.0,0.0,21.0,0.0,0.0,14.0,0.0,30.0,27.0,84.0,26.0,14.0,22.0,92.0,165.0,359.0,2728.0,419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,25.0,10.0,0.0,45.0,129.0,51.0,977700.0
1251,14000US36047003400,3056.0,3056.0,1598.0,190.0,0.0,778.0,449.0,1237.0,229.0,1237.0,82.0,62.0,69.0,52.0,8.0,27.0,85.0,56.0,22.0,63.0,93.0,136.0,98.0,144.0,88.0,152.0,74965.0,1490.0,1490.0,1237.0,253.0,1237.0,658.0,579.0,253.0,70.0,27.0,0.0,0.0,0.0,0.0,156.0,579.0,571.0,0.0,13.0,0.0,0.0,0.0,0.0,9.0,11.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,31.0,85.0,193.0,154.0,8.0,33.0,1401.0,658.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,10.0,9.0,0.0,49.0,62.0,39.0,185.0,199.0,67.0,679700.0
1252,14000US36047003500,1892.0,1892.0,812.0,629.0,0.0,126.0,198.0,968.0,109.0,968.0,87.0,36.0,36.0,27.0,19.0,9.0,59.0,22.0,33.0,27.0,64.0,100.0,79.0,108.0,46.0,216.0,87115.0,1073.0,1073.0,968.0,105.0,968.0,265.0,703.0,105.0,15.0,0.0,0.0,0.0,15.0,0.0,75.0,703.0,703.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,22.0,6.0,57.0,86.0,105.0,63.0,74.0,57.0,46.0,1442.0,265.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,20.0,77.0,1556500.0
1253,14000US36047003600,3775.0,3775.0,2336.0,55.0,12.0,594.0,644.0,1796.0,195.0,1796.0,75.0,86.0,87.0,83.0,70.0,105.0,36.0,18.0,87.0,144.0,133.0,164.0,177.0,176.0,111.0,244.0,72759.0,1912.0,1912.0,1796.0,116.0,1796.0,884.0,912.0,116.0,50.0,0.0,0.0,0.0,9.0,0.0,57.0,912.0,884.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,8.0,16.0,0.0,0.0,8.0,0.0,19.0,39.0,110.0,282.0,289.0,90.0,0.0,1450.0,884.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,52.0,53.0,0.0,43.0,68.0,96.0,137.0,144.0,47.0,146.0,74.0,388300.0
1254,14000US36047003700,1681.0,1681.0,1095.0,147.0,0.0,270.0,77.0,843.0,61.0,843.0,48.0,0.0,11.0,15.0,7.0,35.0,14.0,18.0,8.0,14.0,38.0,80.0,43.0,79.0,148.0,285.0,153606.0,930.0,930.0,843.0,87.0,843.0,204.0,639.0,87.0,63.0,0.0,0.0,0.0,0.0,0.0,24.0,639.0,620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,33.0,11.0,13.0,37.0,94.0,145.0,2866.0,204.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,56.0,105.0,28.0,823800.0
1255,14000US36047003800,1436.0,1436.0,991.0,0.0,0.0,254.0,94.0,624.0,54.0,624.0,23.0,45.0,46.0,10.0,38.0,16.0,7.0,4.0,46.0,20.0,82.0,60.0,55.0,46.0,23.0,103.0,70833.0,736.0,736.0,624.0,112.0,624.0,410.0,214.0,112.0,11.0,0.0,14.0,0.0,47.0,0.0,40.0,214.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,5.0,62.0,33.0,73.0,15.0,0.0,1405.0,410.0,7.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0,0.0,0.0,18.0,25.0,52.0,0.0,40.0,100.0,114.0,817500.0
1256,14000US36047026800,3842.0,3842.0,1621.0,2.0,0.0,1373.0,833.0,1348.0,314.0,1348.0,73.0,174.0,99.0,21.0,108.0,54.0,100.0,106.0,48.0,111.0,71.0,118.0,64.0,87.0,40.0,74.0,43444.0,1447.0,1447.0,1348.0,99.0,1348.0,329.0,1019.0,99.0,19.0,0.0,0.0,0.0,44.0,0.0,36.0,1019.0,969.0,0.0,0.0,0.0,23.0,8.0,21.0,9.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,374.0,280.0,70.0,0.0,1410.0,329.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,29.0,23.0,0.0,77.0,129.0,1031000.0
1257,14000US36047026900,3121.0,3121.0,378.0,2110.0,0.0,204.0,387.0,1254.0,264.0,1254.0,167.0,117.0,75.0,24.0,43.0,22.0,11.0,57.0,23.0,27.0,104.0,187.0,104.0,58.0,67.0,168.0,67206.0,1437.0,1437.0,1254.0,183.0,1254.0,371.0,883.0,183.0,95.0,0.0,14.0,0.0,15.0,0.0,59.0,883.0,871.0,0.0,0.0,10.0,0.0,0.0,27.0,9.0,34.0,14.0,0.0,0.0,9.0,0.0,52.0,14.0,10.0,7.0,167.0,59.0,234.0,107.0,24.0,1550.0,371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,41.0,110.0,1542200.0
1258,14000US36047027000,2158.0,2158.0,1196.0,31.0,10.0,799.0,113.0,852.0,195.0,852.0,67.0,86.0,75.0,12.0,48.0,41.0,28.0,41.0,9.0,82.0,75.0,101.0,56.0,45.0,55.0,31.0,51583.0,892.0,892.0,852.0,40.0,852.0,307.0,545.0,40.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,545.0,507.0,0.0,0.0,0.0,25.0,11.0,11.0,12.0,0.0,24.0,0.0,0.0,0.0,18.0,0.0,6.0,7.0,0.0,100.0,51.0,213.0,29.0,0.0,1444.0,307.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,5.0,0.0,7.0,0.0,9.0,15.0,77.0,92.0,68.0,811100.0
1259,14000US36047027100,2775.0,2775.0,247.0,2064.0,0.0,186.0,218.0,1103.0,229.0,1103.0,167.0,55.0,67.0,66.0,47.0,58.0,62.0,19.0,9.0,54.0,65.0,74.0,87.0,121.0,107.0,45.0,50417.0,1324.0,1324.0,1103.0,221.0,1103.0,240.0,863.0,221.0,49.0,20.0,20.0,20.0,0.0,0.0,112.0,863.0,841.0,12.0,0.0,0.0,39.0,50.0,0.0,21.0,11.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,89.0,127.0,98.0,209.0,51.0,86.0,1364.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,10.0,54.0,22.0,76.0,1055900.0
1260,14000US36047027200,3738.0,3738.0,1511.0,0.0,0.0,1207.0,1014.0,1145.0,279.0,1145.0,63.0,72.0,71.0,88.0,22.0,61.0,143.0,14.0,20.0,60.0,36.0,211.0,77.0,30.0,97.0,80.0,53438.0,1222.0,1222.0,1145.0,77.0,1145.0,330.0,815.0,77.0,37.0,23.0,0.0,17.0,0.0,0.0,0.0,815.0,797.0,0.0,0.0,0.0,0.0,27.0,23.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,48.0,207.0,155.0,266.0,28.0,0.0,1359.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,11.0,14.0,0.0,115.0,92.0,50.0,774500.0
1261,14000US36047027300,3317.0,3317.0,307.0,2765.0,0.0,57.0,123.0,1290.0,278.0,1290.0,129.0,134.0,50.0,32.0,95.0,60.0,92.0,9.0,72.0,126.0,75.0,163.0,88.0,67.0,54.0,44.0,48108.0,1448.0,1448.0,1290.0,158.0,1290.0,447.0,843.0,158.0,45.0,0.0,0.0,0.0,17.0,0.0,96.0,843.0,832.0,0.0,40.0,22.0,14.0,18.0,39.0,22.0,31.0,25.0,0.0,0.0,19.0,43.0,0.0,0.0,58.0,27.0,136.0,49.0,117.0,142.0,14.0,1107.0,447.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,6.0,34.0,87.0,49.0,110.0,971900.0
1262,14000US36047027400,3271.0,3271.0,1501.0,36.0,0.0,1113.0,584.0,1016.0,146.0,1016.0,61.0,18.0,37.0,75.0,87.0,63.0,45.0,42.0,61.0,54.0,67.0,50.0,90.0,58.0,137.0,71.0,53784.0,1042.0,1042.0,1016.0,26.0,1016.0,403.0,613.0,26.0,0.0,0.0,17.0,0.0,0.0,0.0,9.0,613.0,603.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,21.0,9.0,0.0,227.0,75.0,179.0,69.0,0.0,1345.0,403.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,119.0,146.0,931700.0
1263,14000US36047027500,4439.0,4439.0,739.0,2891.0,0.0,229.0,348.0,1671.0,286.0,1671.0,194.0,51.0,53.0,14.0,68.0,39.0,10.0,26.0,38.0,102.0,183.0,251.0,169.0,103.0,120.0,250.0,78886.0,1958.0,1958.0,1671.0,287.0,1671.0,611.0,1060.0,287.0,124.0,0.0,0.0,17.0,0.0,0.0,146.0,1060.0,1060.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,26.0,17.0,14.0,0.0,14.0,43.0,29.0,0.0,123.0,78.0,297.0,186.0,139.0,1798.0,611.0,9.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,20.0,166.0,80.0,127.0,967200.0
1264,14000US36047027600,3804.0,3804.0,1057.0,9.0,0.0,1261.0,1397.0,1193.0,255.0,1193.0,76.0,133.0,19.0,69.0,53.0,63.0,49.0,14.0,35.0,163.0,97.0,244.0,14.0,10.0,77.0,77.0,52819.0,1280.0,1280.0,1193.0,87.0,1193.0,137.0,1056.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,1056.0,1036.0,0.0,0.0,0.0,27.0,17.0,0.0,0.0,14.0,7.0,0.0,3.0,0.0,0.0,9.0,8.0,0.0,81.0,247.0,302.0,252.0,26.0,22.0,1337.0,137.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,34.0,28.0,48.0,817000.0
1265,14000US36047027700,4735.0,4735.0,480.0,3539.0,0.0,45.0,550.0,1765.0,450.0,1765.0,203.0,138.0,73.0,87.0,89.0,137.0,79.0,136.0,59.0,137.0,147.0,118.0,95.0,85.0,104.0,78.0,43383.0,1929.0,1929.0,1765.0,164.0,1765.0,403.0,1362.0,164.0,107.0,0.0,0.0,0.0,0.0,0.0,57.0,1362.0,1362.0,0.0,23.0,26.0,11.0,0.0,36.0,26.0,10.0,37.0,70.0,9.0,57.0,14.0,14.0,31.0,10.0,61.0,243.0,180.0,269.0,130.0,84.0,1254.0,403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,51.0,20.0,28.0,70.0,125.0,1001400.0
1266,14000US36047027800,3285.0,3285.0,1256.0,27.0,0.0,1702.0,278.0,1196.0,190.0,1196.0,87.0,92.0,44.0,39.0,37.0,29.0,91.0,81.0,21.0,121.0,115.0,128.0,80.0,124.0,78.0,29.0,53500.0,1206.0,1206.0,1196.0,10.0,1196.0,445.0,751.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,751.0,724.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,0.0,16.0,0.0,13.0,32.0,151.0,198.0,217.0,67.0,0.0,1407.0,445.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,54.0,164.0,99.0,74.0,730900.0
1267,14000US36047027900,3668.0,3668.0,504.0,2697.0,0.0,23.0,245.0,1555.0,268.0,1555.0,190.0,37.0,49.0,64.0,78.0,22.0,59.0,0.0,44.0,202.0,100.0,336.0,151.0,86.0,61.0,76.0,70474.0,1842.0,1842.0,1555.0,287.0,1555.0,441.0,1114.0,287.0,104.0,18.0,17.0,32.0,34.0,0.0,82.0,1114.0,1114.0,0.0,0.0,17.0,50.0,22.0,8.0,0.0,11.0,0.0,12.0,0.0,0.0,56.0,14.0,21.0,21.0,78.0,218.0,147.0,142.0,126.0,88.0,1299.0,441.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,102.0,96.0,153.0,964800.0
1268,14000US36047028000,1805.0,1805.0,760.0,33.0,0.0,741.0,266.0,629.0,124.0,629.0,72.0,23.0,21.0,14.0,29.0,17.0,31.0,6.0,5.0,53.0,57.0,97.0,82.0,41.0,55.0,26.0,73125.0,683.0,683.0,629.0,54.0,629.0,297.0,332.0,54.0,29.0,0.0,0.0,0.0,9.0,0.0,16.0,332.0,318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,9.0,0.0,3.0,0.0,8.0,25.0,79.0,93.0,64.0,19.0,0.0,1333.0,297.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,22.0,21.0,14.0,130.0,87.0,11.0,660600.0
