,GEOID,B02001e1,B03002e1,B03002e3,B03002e4,B03002e5,B03002e6,B03002e12,B17017e1,B17017e2,B19001e1,B19001e2,B19001e3,B19001e4,B19001e5,B19001e6,B19001e7,B19001e8,B19001e9,B19001e10,B19001e11,B19001e12,B19001e13,B19001e14,B19001e15,B19001e16,B19001e17,B19013e1,B25001e1,B25002e1,B25002e2,B25002e3,B25003e1,B25003e2,B25003e3,B25004e1,B25004e2,B25004e3,B25004e4,B25004e5,B25004e6,B25004e7,B25004e8,B25063e1,B25063e2,B25063e3,B25063e4,B25063e5,B25063e6,B25063e7,B25063e8,B25063e9,B25063e10,B25063e11,B25063e12,B25063e13,B25063e14,B25063e15,B25063e16,B25063e17,B25063e18,B25063e19,B25063e20,B25063e21,B25063e22,B25063e23,B25063e24,B25064e1,B25075e1,B25075e2,B25075e3,B25075e4,B25075e5,B25075e6,B25075e7,B25075e8,B25075e9,B25075e10,B25075e11,B25075e12,B25075e13,B25075e14,B25075e15,B25075e16,B25075e17,B25075e18,B25075e19,B25075e20,B25075e21,B25075e22,B25075e23,B25075e24,B25075e25,B25077e1
1078,14000US36047117800,1693,1693,31,437,0,209,941,477,167,477,49,51,44,39,21,9,41,8,5,47,18,36,40,51,12,6,36555.0,560,560,477,83,477,95,382,83,32,0,22,0,29,0,0,382,369,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,7,16,162,150,28,0,13,1240.0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,2,27,25,33,0,0,442000.0
1079,14000US36047118000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1080,14000US36047118201,3081,3081,211,782,0,90,1998,880,297,880,152,54,72,67,19,70,25,32,24,92,78,81,72,25,11,6,35789.0,1033,1033,880,153,880,209,671,153,31,8,10,0,67,0,37,671,662,0,12,12,0,12,12,36,0,0,23,28,16,21,15,0,50,46,52,92,210,25,9,1231.0,209,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,17,45,116,15,0,557100.0
1081,14000US36047118202,2642,2642,195,389,0,137,1904,863,292,863,168,65,70,29,36,22,12,45,41,35,102,123,34,49,8,24,43385.0,1072,1072,863,209,863,349,514,209,69,0,0,0,137,0,3,514,497,0,0,0,0,0,0,0,0,18,22,0,0,0,8,7,16,53,131,60,173,9,17,1238.0,349,19,0,0,0,0,0,0,27,0,4,0,0,0,10,0,0,0,16,60,92,53,68,0,0,341800.0
1082,14000US36047118400,5079,5079,383,863,0,692,2825,1357,326,1357,216,46,146,33,15,60,57,72,63,205,160,111,48,115,0,10,47204.0,1776,1776,1357,419,1357,539,818,419,139,0,0,0,231,0,49,818,799,0,7,7,0,0,18,19,14,0,25,0,40,0,21,13,51,30,154,122,271,7,19,1251.0,539,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,17,214,186,105,0,0,411600.0
1083,14000US36047118600,2896,2896,150,609,16,235,1770,739,247,739,128,62,46,32,19,17,43,23,58,51,72,104,40,13,13,18,42446.0,972,972,739,233,739,254,485,233,89,7,10,0,102,0,25,485,459,0,0,0,0,0,0,0,0,0,0,0,8,0,6,7,11,3,153,148,117,6,26,1320.0,254,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,83,96,62,0,0,432300.0
1084,14000US36047118800,4385,4385,110,2355,0,452,1406,1193,524,1193,365,89,18,57,107,42,23,47,93,31,37,69,114,67,21,13,26962.0,1433,1433,1193,240,1193,239,954,240,43,0,11,0,159,0,27,954,892,18,0,0,11,8,0,15,8,28,0,18,53,13,17,0,0,39,401,137,126,0,62,1136.0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,20,39,94,60,0,8,445200.0
1085,14000US36047119000,2528,2528,125,942,0,41,1272,681,308,681,187,49,20,38,18,60,65,24,21,0,132,36,0,26,5,0,31926.0,744,744,681,63,681,203,478,63,43,0,10,0,10,0,0,478,473,0,0,11,0,0,0,21,0,0,4,0,21,26,0,0,19,14,69,119,154,15,5,1358.0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,40,114,44,0,0,449600.0
1086,14000US36047119200,3073,3073,61,1394,0,198,1420,953,453,953,223,94,90,21,58,19,42,70,26,23,103,119,29,15,21,0,29087.0,1294,1294,953,341,953,216,737,341,176,0,24,0,46,0,95,737,695,0,0,0,0,0,0,0,0,0,0,0,6,0,10,34,81,22,119,202,160,61,42,1343.0,216,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,57,30,106,9,0,516500.0
1087,14000US36047119400,3827,3827,0,2772,21,0,1028,1118,309,1118,158,64,112,122,13,72,39,81,69,25,102,146,51,12,32,20,37981.0,1501,1501,1118,383,1118,409,709,383,152,0,17,0,198,0,16,709,709,0,0,0,0,0,0,0,31,0,0,15,23,0,0,38,100,41,162,115,151,33,0,1164.0,409,0,0,0,0,0,0,0,21,0,0,0,0,0,15,0,0,0,0,32,126,112,103,0,0,409400.0
1088,14000US36047119600,4872,4872,74,2834,29,687,1162,1658,471,1658,307,71,150,145,114,60,149,88,54,124,89,144,79,45,39,0,33043.0,2062,2062,1658,404,1658,370,1288,404,206,18,31,0,102,0,47,1288,1232,0,0,9,29,0,0,0,0,21,60,0,0,10,16,6,56,73,494,255,203,0,56,1170.0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,24,109,153,51,0,0,412400.0
1089,14000US36047119800,3120,3120,94,1350,0,57,1601,989,284,989,124,110,49,67,82,35,77,77,59,60,85,115,0,25,9,15,37938.0,1042,1042,989,53,989,165,824,53,0,0,0,5,8,0,40,824,801,0,0,0,0,22,0,0,35,10,0,15,0,5,12,11,40,56,222,166,167,40,23,1219.0,165,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,18,0,87,42,0,0,453400.0
1090,14000US36047120000,2057,2057,186,883,0,194,781,601,191,601,71,49,67,46,40,61,37,8,41,6,73,35,55,4,8,0,31599.0,739,739,601,138,601,160,441,138,57,0,0,0,81,0,0,441,441,0,0,0,0,0,0,0,12,0,0,20,0,6,0,5,14,48,129,112,95,0,0,1224.0,160,0,0,0,0,0,0,0,0,0,0,6,0,9,5,0,6,0,0,23,65,27,17,0,2,347700.0
1091,14000US36047120200,2104,2104,165,821,13,359,666,534,136,534,50,44,50,20,45,10,0,34,18,85,19,39,35,32,53,0,46944.0,592,592,534,58,534,276,258,58,12,0,0,0,39,0,7,258,258,0,0,0,0,0,10,2,0,0,0,0,0,15,0,0,8,5,50,59,91,18,0,1415.0,276,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,19,8,101,56,54,6,19,397000.0
1092,14000US36047120800,8706,8706,124,7015,0,115,1394,3081,817,3081,683,106,226,131,160,270,181,200,112,189,307,266,123,77,19,31,33991.0,3647,3647,3081,566,3081,598,2483,566,297,0,54,0,188,0,27,2483,2475,0,23,0,51,20,28,34,0,84,32,132,77,89,78,17,52,293,757,542,98,68,8,1075.0,598,28,0,0,0,0,0,0,34,0,0,0,0,0,0,0,13,0,0,14,185,108,216,0,0,423100.0
1093,14000US36047121000,4363,4363,104,1943,8,20,2196,1509,778,1509,543,133,169,44,57,96,55,70,61,78,114,39,30,0,20,0,16943.0,1547,1547,1509,38,1509,22,1487,38,38,0,0,0,0,0,0,1487,1487,16,46,13,239,36,87,86,100,0,49,118,186,52,129,107,71,39,99,7,7,0,0,580.0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,
1094,14000US36047121400,4306,4306,94,2621,0,0,1558,1561,725,1561,466,163,244,132,85,83,136,20,42,83,66,27,14,0,0,0,17839.0,1575,1575,1561,14,1561,0,1561,14,14,0,0,0,0,0,0,1561,1561,0,18,54,239,200,136,44,204,41,169,37,154,18,16,113,19,61,16,0,22,0,0,422.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1095,14000US36047122000,5407,5407,0,4085,0,56,1152,2045,607,2045,413,119,78,64,192,113,67,56,132,191,135,288,71,16,56,54,38665.0,2358,2358,2045,313,2045,325,1720,313,151,0,0,0,162,0,0,1720,1623,0,0,0,16,0,0,0,0,0,0,0,0,23,0,0,189,263,575,127,378,52,97,1139.0,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,33,222,18,0,587300.0
1096,14000US36047123700,6370,6370,5042,195,0,32,1042,1282,624,1282,124,155,176,83,128,80,35,68,45,126,46,71,63,26,42,14,29328.0,1434,1434,1282,152,1282,205,1077,152,0,23,0,0,0,0,129,1077,1051,0,0,0,21,0,31,5,25,33,0,26,0,0,13,10,111,47,138,186,219,186,26,1338.0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,31,34,101,27,9,585400.0
1097,14000US36047150200,2900,2900,2007,43,11,217,497,1083,27,1083,14,0,24,37,43,33,19,65,0,35,96,180,178,67,142,150,99637.0,1148,1148,1083,65,1083,586,497,65,16,0,49,0,0,0,0,497,497,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,16,0,72,59,173,163,0,1753.0,586,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,0,30,56,149,230,109,800000.0
1098,14000US36047152200,3563,3563,1666,682,11,745,205,1078,158,1078,95,15,24,62,0,9,43,10,7,26,72,268,37,162,72,176,88750.0,1106,1106,1078,28,1078,666,412,28,28,0,0,0,0,0,0,412,381,0,0,0,0,0,0,0,0,10,0,8,0,0,0,0,0,0,64,122,121,56,31,1472.0,666,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,22,20,0,5,70,256,290,958000.0
1099,14000US36047990100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1100,14000US36061000100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1101,14000US36061000201,2709,2709,330,145,0,1334,882,927,423,927,171,87,131,113,65,41,26,21,55,71,65,36,25,8,0,12,23036.0,1042,1042,927,115,927,6,921,115,70,26,0,0,0,0,19,921,921,0,19,0,88,42,79,52,0,80,43,33,21,41,0,7,100,83,144,12,7,70,0,654.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,
1102,14000US36061000202,8308,8308,2050,753,0,2044,3168,3447,935,3447,645,311,164,355,286,250,186,95,165,130,283,120,246,71,41,99,29418.0,3662,3662,3447,215,3447,661,2786,215,44,0,49,41,43,0,38,2786,2712,0,16,94,320,206,147,60,58,20,184,165,209,87,82,137,135,453,252,23,0,64,74,621.0,661,32,16,0,27,0,45,0,0,0,0,0,0,0,0,0,14,0,0,53,99,90,171,18,96,449400.0
1103,14000US36061000500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,9,0,9,0,0,0,9,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1104,14000US36061000600,11354,11354,521,983,42,6189,3500,3954,1787,3954,1194,473,454,231,263,184,36,141,124,291,172,98,86,131,10,66,18944.0,4084,4084,3954,130,3954,109,3845,130,37,28,0,0,65,0,0,3845,3824,22,15,87,255,479,297,197,167,109,159,160,193,83,112,80,248,237,328,266,96,234,21,589.0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,21,59,0,0,519100.0
1105,14000US36061000700,8598,8598,5894,284,0,1683,574,4610,479,4610,350,56,83,82,28,103,38,63,18,240,258,656,565,377,584,1109,114519.0,5422,5422,4610,812,4610,790,3820,812,390,0,69,0,175,0,178,3820,3666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,20,116,3519,154,2001.0,790,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,69,66,219,317,911000.0
1106,14000US36061000800,9333,9333,727,88,14,7814,262,3585,1227,3585,543,462,583,223,82,289,206,92,83,315,229,223,80,98,17,60,24366.0,3964,3964,3585,379,3585,79,3506,379,179,61,0,0,139,0,0,3506,3480,0,39,29,78,68,91,69,54,13,30,0,164,162,92,159,663,492,722,260,191,104,26,906.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,30,0,0,480600.0
1107,14000US36061000900,1396,1396,1048,32,0,118,154,646,38,646,24,5,9,0,0,0,20,0,11,12,11,32,93,59,100,270,170455.0,1087,1087,646,441,646,88,558,441,146,14,41,13,142,0,85,558,532,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,2,0,53,468,26,2001.0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,9,17,52,1000001.0
1108,14000US36061001001,1681,1681,1136,35,0,75,389,743,62,743,56,6,19,39,55,10,24,11,5,37,86,70,37,55,129,104,83259.0,849,849,743,106,743,578,165,106,54,0,17,16,19,0,0,165,165,0,0,11,0,0,0,0,0,0,0,0,12,0,5,0,37,0,4,20,71,5,0,1419.0,578,6,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,78,150,275,26,6,516400.0
1109,14000US36061001002,6174,6174,273,1120,31,562,4130,2258,631,2258,346,614,298,173,27,72,164,132,38,165,122,36,27,34,0,10,17972.0,2405,2405,2258,147,2258,0,2258,147,39,108,0,0,0,0,0,2258,2247,0,30,27,237,296,328,149,143,78,133,12,148,141,80,37,122,154,66,56,10,0,11,420.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1110,14000US36061001200,3552,3552,1522,108,0,838,1019,1743,337,1743,221,177,94,129,70,32,113,40,7,110,113,132,134,186,56,129,42219.0,1897,1897,1743,154,1743,666,1077,154,31,32,0,22,35,0,34,1077,1067,0,7,32,114,18,122,43,44,62,51,10,26,12,36,45,0,48,113,43,52,189,10,669.0,666,0,0,8,0,0,0,0,0,0,0,0,16,0,11,0,0,0,12,45,69,166,276,39,24,505400.0
1111,14000US36061001300,4167,4167,2797,115,0,739,454,2417,209,2417,128,91,50,23,0,30,9,46,49,143,62,286,397,216,205,682,122031.0,3079,3079,2417,662,2417,126,2291,662,261,20,31,135,184,0,31,2291,2281,0,10,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,28,0,61,2159,10,2001.0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,37,25,746100.0
1112,14000US36061001401,3205,3205,2074,158,0,493,410,1602,94,1602,18,112,69,93,106,28,69,0,34,117,147,117,111,111,112,358,78300.0,1717,1717,1602,115,1602,1258,344,115,0,23,0,20,26,0,46,344,335,0,0,0,0,0,0,0,0,0,9,72,18,0,0,16,17,0,10,0,27,166,9,1972.0,1258,10,0,0,26,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,83,269,548,212,83,597600.0
1113,14000US36061001402,2666,2666,956,128,0,891,545,1310,443,1310,236,185,106,99,73,96,14,27,17,28,139,65,39,97,33,56,26648.0,1456,1456,1310,146,1310,71,1239,146,40,17,0,0,14,0,75,1239,1228,0,0,54,148,46,95,59,8,14,32,25,29,69,14,24,101,56,47,123,116,168,11,794.0,71,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,7,0,13,0,17,0,16,380800.0
1114,14000US36061001501,6006,6006,3439,349,0,1575,534,3418,380,3418,338,193,131,216,126,29,120,69,129,150,172,427,317,222,169,610,75769.0,3741,3741,3418,323,3418,1434,1984,323,0,201,0,45,77,0,0,1984,1913,0,0,13,15,48,14,50,53,16,60,19,143,66,43,129,158,107,112,25,14,828,71,1050.0,1434,0,14,0,166,0,18,0,0,0,0,0,0,0,0,0,0,10,0,35,303,47,413,143,285,575100.0
1115,14000US36061001502,7315,7315,4594,292,34,1700,479,3137,250,3137,123,41,12,79,108,11,78,28,0,111,193,464,232,224,509,924,134435.0,3727,3727,3137,590,3137,609,2528,590,75,158,40,9,177,0,131,2528,2483,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,35,0,0,34,200,2203,45,2001.0,609,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,156,71,333,1000001.0
1116,14000US36061001600,7675,7675,950,20,0,6167,337,2958,866,2958,419,429,281,234,114,47,81,63,49,192,311,326,135,67,113,97,30294.0,3224,3224,2958,266,2958,226,2732,266,137,33,40,0,26,30,0,2732,2675,0,0,14,44,50,114,118,77,105,78,46,69,63,18,76,316,208,452,272,216,339,57,972.0,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,17,0,0,25,20,40,108,968800.0
1117,14000US36061001800,8232,8232,2194,257,41,4719,794,3138,821,3138,462,207,191,215,135,83,80,112,136,136,176,422,180,240,142,221,48243.0,3485,3485,3138,347,3138,139,2999,347,156,23,28,0,113,0,27,2999,2976,0,36,8,84,74,75,142,95,0,46,59,90,47,70,29,159,107,366,341,357,791,23,1251.0,139,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,71,1000001.0
1118,14000US36061002000,4872,4872,89,701,0,935,3147,1881,853,1881,446,296,332,221,103,47,137,28,22,81,104,23,29,0,12,0,17481.0,1922,1922,1881,41,1881,11,1870,41,41,0,0,0,0,0,0,1870,1870,0,0,26,392,271,151,94,187,105,71,67,155,85,11,84,15,78,63,15,0,0,0,400.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,
1119,14000US36061002100,6506,6506,4746,200,0,1023,194,2821,58,2821,58,0,10,16,54,0,0,25,16,41,172,173,145,87,462,1562,232266.0,3174,3174,2821,353,2821,1297,1524,353,36,44,93,37,100,0,43,1524,1499,0,0,0,0,0,15,0,0,0,0,0,51,0,0,0,39,17,0,0,100,1277,25,2001.0,1297,27,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,20,16,0,72,95,990,1000001.0
1120,14000US36061002201,6874,6874,1005,1001,0,1700,3029,2892,600,2892,292,357,164,254,116,238,85,140,149,164,326,158,176,103,59,111,38235.0,3088,3088,2892,196,2892,276,2616,196,124,72,0,0,0,0,0,2616,2559,0,37,0,25,66,139,18,6,87,174,14,95,127,74,40,185,273,612,167,140,280,57,971.0,276,36,43,16,33,0,0,0,0,0,0,0,0,0,0,0,14,0,13,0,0,0,11,28,82,167900.0
1121,14000US36061002202,1944,1944,1011,93,0,470,333,986,142,986,97,45,41,21,37,0,25,83,6,19,116,135,111,51,63,136,76250.0,1054,1054,986,68,986,89,897,68,17,0,0,0,51,0,0,897,891,0,0,0,27,7,14,0,0,0,0,0,0,0,6,7,9,30,102,24,151,514,6,2001.0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,16,14,14,37,866100.0
1122,14000US36061002400,5658,5658,518,642,0,1040,2661,2148,714,2148,356,324,213,161,182,105,0,76,119,31,165,101,54,94,57,110,25467.0,2210,2210,2148,62,2148,0,2148,62,37,0,0,0,0,0,25,2148,2095,0,8,31,309,109,95,76,113,156,47,76,301,33,15,58,74,134,54,14,22,370,53,605.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1123,14000US36061002500,5291,5291,40,498,264,2230,2243,1901,926,1901,461,393,304,89,76,101,76,36,18,147,86,54,31,0,0,29,16333.0,1947,1947,1901,46,1901,0,1901,46,24,0,0,0,0,0,22,1901,1901,7,26,48,268,216,205,105,105,76,162,39,144,26,39,58,155,31,123,19,26,23,0,436.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1124,14000US36061002601,4052,4052,1089,314,0,640,1934,1556,364,1556,212,120,124,69,20,175,28,36,38,36,190,136,112,38,82,140,44118.0,1613,1613,1556,57,1556,166,1390,57,35,0,0,0,0,0,22,1390,1379,0,0,0,92,43,17,73,40,59,59,10,8,21,51,30,176,86,140,62,138,274,11,912.0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,53,10,47,33,0,470000.0
1125,14000US36061002602,4377,4377,2221,180,0,768,763,2129,256,2129,170,185,56,82,50,129,94,90,7,98,152,206,281,127,117,285,72575.0,2198,2198,2129,69,2129,584,1545,69,48,12,0,0,0,0,9,1545,1533,0,0,68,82,116,14,22,18,0,0,12,26,0,19,101,100,130,68,56,208,493,12,1215.0,584,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,15,33,0,138,96,200,760400.0
1126,14000US36061002700,1238,1238,216,10,14,943,15,541,110,541,91,18,28,44,12,53,4,11,14,45,21,59,17,21,52,51,46696.0,676,676,541,135,541,281,260,135,11,0,49,26,34,0,15,260,219,0,0,0,0,0,9,26,6,0,6,0,0,0,11,4,11,26,62,5,49,4,41,1042.0,281,5,4,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,22,5,28,39,72,73,20,585100.0
1127,14000US36061002800,7409,7409,2064,680,0,939,3530,3277,883,3277,464,377,336,142,210,114,133,61,12,268,312,235,367,141,36,69,34612.0,3375,3375,3277,98,3277,351,2926,98,66,32,0,0,0,0,0,2926,2901,0,0,78,72,82,308,46,135,69,44,63,32,69,42,59,132,164,429,210,474,393,25,1032.0,351,0,0,15,12,12,0,0,23,0,0,0,0,0,0,14,10,0,12,0,42,44,93,45,29,480700.0
1128,14000US36061002900,5841,5841,356,590,14,4118,597,2068,562,2068,328,175,208,108,77,129,124,173,86,122,106,130,118,86,66,32,35441.0,2392,2392,2068,324,2068,203,1865,324,67,175,0,0,29,0,53,1865,1795,17,31,30,79,18,73,13,42,55,112,45,89,28,88,55,139,271,184,141,135,150,70,888.0,203,0,0,0,0,0,0,12,0,0,0,0,0,0,14,0,0,30,0,17,13,0,38,29,50,602000.0
1129,14000US36061003001,4215,4215,2107,82,0,1144,730,2310,311,2310,172,104,44,92,32,87,91,76,66,223,222,314,173,152,188,274,71641.0,2521,2521,2310,211,2310,139,2171,211,39,78,0,25,69,0,0,2171,2138,0,10,15,0,0,18,0,0,0,21,16,0,0,0,53,63,161,146,68,603,964,33,1913.0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,15,17,74,0,765200.0
1130,14000US36061003002,2934,2934,1481,204,0,442,734,1773,325,1773,216,111,60,128,189,60,57,55,64,62,128,267,181,48,72,75,46641.0,1871,1871,1773,98,1773,147,1626,98,20,24,0,0,54,0,0,1626,1618,7,0,8,70,52,7,45,51,48,37,24,30,25,37,41,92,39,198,130,204,473,8,1247.0,147,14,0,16,0,0,7,0,0,0,0,0,0,0,0,0,7,0,16,0,18,0,33,9,27,375000.0
1131,14000US36061003100,2701,2701,1652,159,12,514,244,753,69,753,39,39,14,11,17,8,10,3,11,12,17,35,65,38,134,300,164225.0,868,868,753,115,753,189,564,115,24,13,33,15,30,0,0,564,560,0,0,0,0,0,0,0,0,0,14,0,3,5,6,5,13,18,12,40,13,431,4,2001.0,189,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,11,6,0,15,10,136,1000001.0
1132,14000US36061003200,7802,7802,5798,186,2,1080,623,4517,581,4517,530,157,173,115,116,90,116,200,104,418,475,670,370,268,388,327,67318.0,4930,4930,4517,413,4517,651,3866,413,109,193,56,0,0,0,55,3866,3831,0,0,0,0,0,0,0,36,18,81,82,51,166,84,97,180,179,479,229,745,1404,35,1657.0,651,36,0,0,39,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,16,0,195,111,186,713500.0
1133,14000US36061003300,5262,5262,3900,127,0,554,382,2373,173,2373,100,49,12,48,0,0,24,96,12,103,60,111,185,159,128,1286,219554.0,2731,2731,2373,358,2373,1096,1277,358,0,72,0,0,114,0,172,1277,1267,0,0,0,0,0,0,0,0,0,0,0,12,13,34,94,51,40,43,31,52,897,10,2001.0,1096,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,9,0,0,32,48,993,1000001.0
1134,14000US36061003400,6673,6673,4297,136,0,824,1245,3841,674,3841,343,196,266,130,119,42,0,196,180,198,280,549,326,117,408,491,72009.0,4172,4172,3841,331,3841,354,3487,331,154,0,0,0,99,0,78,3487,3487,40,0,0,42,0,22,21,90,0,42,106,20,120,14,46,216,45,328,238,729,1368,0,1742.0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,83,47,188,1000001.0
1135,14000US36061003601,3266,3266,920,322,27,719,1156,1421,339,1421,243,80,88,117,55,27,31,58,75,68,31,133,84,103,52,176,45532.0,1625,1625,1421,204,1421,162,1259,204,65,25,0,17,80,0,17,1259,1259,0,8,15,47,65,28,45,31,49,67,56,8,13,91,35,35,65,60,55,129,357,0,956.0,162,0,0,0,0,0,0,0,0,0,0,7,0,0,10,0,0,0,17,0,29,41,0,48,10,443900.0
1136,14000US36061003602,2998,2998,1593,345,35,426,372,1387,194,1387,131,72,93,85,62,7,58,31,0,73,97,152,77,113,118,218,68359.0,1561,1561,1387,174,1387,120,1267,174,66,0,0,20,88,0,0,1267,1250,0,6,9,7,33,0,11,46,13,26,22,20,12,22,46,100,55,103,56,186,477,17,1602.0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,23,18,5,14,52,857100.0
1137,14000US36061003700,2618,2618,2153,50,0,223,135,1316,53,1316,45,38,46,59,15,39,32,0,38,109,73,162,97,104,175,284,100093.0,1550,1550,1316,234,1316,552,764,234,39,20,18,0,124,0,33,764,681,0,0,13,14,0,0,0,0,0,0,0,20,27,0,13,33,16,72,14,195,264,83,1804.0,552,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,13,0,0,11,0,118,139,263,976600.0
1138,14000US36061003800,8407,8407,5509,431,0,1362,841,5048,523,5048,398,182,386,175,281,203,73,142,260,293,464,825,420,305,342,299,62768.0,5744,5744,5048,696,5048,449,4599,696,391,43,0,0,133,0,129,4599,4599,0,0,0,53,20,27,53,35,134,116,205,64,42,127,0,123,261,240,468,967,1664,0,1671.0,449,55,12,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,24,0,0,29,148,75,92,652900.0
1139,14000US36061003900,5155,5155,3660,173,0,413,598,2515,199,2515,188,65,78,183,99,44,28,14,14,152,107,143,167,98,217,918,118299.0,3119,3119,2515,604,2515,822,1693,604,82,57,88,123,220,0,34,1693,1693,0,0,0,35,75,18,0,15,51,51,0,44,34,31,24,0,0,158,248,190,719,0,1664.0,822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,17,53,0,743,1000001.0
