,GEOID,year,m_income,m_inc_group,med3_over_total,m_rent,m_rent_group,med3_rent,m_own,m_own_group,med3_own,perc_white,perc_poverty,perc_o25_ed,owner_occ,rent_occ,rent_vac,temp_vac,other_vac
957,14000US36047083600,2012,62566.0,10,0.30364372469635625,1160.0,17,0.5597269624573379,469100.0,20,0.9759036144578314,0.027972027972027972,0.16194331983805668,0.620891161431702,0.5079559363525091,0.3990208078335373,0.03427172582619339,0.0,0.0587515299877601
958,14000US36047083800,2012,69896.0,10,0.2864385297845374,1095.0,17,0.6424870466321243,432400.0,20,0.8209459459459459,0.040808823529411765,0.05576679340937896,0.5558706749858197,0.7409261576971214,0.246558197747184,0.0,0.0,0.012515644555694618
959,14000US36047084000,2012,53683.0,9,0.24776500638569604,1064.0,17,0.7431906614785992,391400.0,19,0.7311608961303462,0.0520076481835564,0.09323116219667944,0.4246119733924612,0.6223067173637515,0.3700887198986058,0.0,0.0076045627376425855,0.0
960,14000US36047084600,2012,76684.0,11,0.5669291338582677,1093.0,17,0.6895306859205776,405800.0,20,0.967741935483871,0.011033681765389082,0.15433070866141732,0.5585260115606936,0.4830028328611898,0.4164305949008499,0.026912181303116147,0.0,0.07365439093484419
961,14000US36047084800,2012,77000.0,11,0.336996336996337,1305.0,18,0.8529411764705882,447100.0,20,0.8643617021276596,0.0020639834881320948,0.12637362637362637,0.5249584026622296,0.618421052631579,0.27960526315789475,0.03289473684210526,0.0,0.06907894736842106
962,14000US36047085000,2012,61164.0,10,0.36147186147186144,1154.0,17,0.7076923076923077,432400.0,20,0.9331210191082803,0.015488215488215488,0.05194805194805195,0.4951550387596899,0.6680851063829787,0.3148936170212766,0.0,0.0,0.01702127659574468
964,14000US36047085400,2012,74453.0,10,0.2874074074074074,1146.0,17,0.6888111888111889,405000.0,20,0.8333333333333334,0.013574660633484163,0.10962962962962963,0.49374540103016923,0.47509578544061304,0.38697318007662834,0.022988505747126436,0.04342273307790549,0.07151979565772669
965,14000US36047085600,2012,65540.0,10,0.353491720662347,1135.0,17,0.5864570737605804,428300.0,20,0.8093385214007782,0.004965517241379311,0.08207343412526998,0.6275671406003159,0.3359477124183007,0.5718954248366013,0.07320261437908497,0.0,0.01895424836601307
966,14000US36047085800,2012,47609.0,8,0.2242562929061785,1033.0,17,0.586,434800.0,20,0.8681318681318682,0.030604133545310015,0.14073226544622425,0.5087924970691676,0.38396624472573837,0.5379746835443038,0.012658227848101266,0.0,0.06540084388185655
967,14000US36047086000,2012,42256.0,7,0.16498316498316498,1145.0,17,0.7680209698558322,433300.0,20,0.8374233128834356,0.0008527572484366117,0.19444444444444445,0.47542997542997545,0.2554858934169279,0.6755485893416928,0.0,0.034482758620689655,0.034482758620689655
968,14000US36047086200,2012,38333.0,6,0.15478424015009382,996.0,16,0.5796703296703297,447200.0,20,0.9342105263157895,0.0,0.2176360225140713,0.504004004004004,0.24958949096880131,0.625615763546798,0.031198686371100164,0.007389162561576354,0.08620689655172414
969,14000US36047086400,2012,61389.0,10,0.3281653746770026,1131.0,17,0.6306532663316583,497000.0,20,0.871866295264624,0.0,0.05167958656330749,0.5626123427201918,0.4304556354916067,0.49760191846522783,0.004796163069544364,0.026378896882494004,0.0407673860911271
970,14000US36047086600,2012,41106.0,7,0.17708333333333334,1142.0,17,0.6740506329113924,436300.0,20,0.8410462776659959,0.0016066838046272494,0.1796875,0.48118532455315144,0.4027552674230146,0.5307941653160454,0.02106969205834684,0.0,0.04538087520259319
971,14000US36047086800,2012,36250.0,6,0.12813620071684587,1193.0,17,0.6666666666666666,456800.0,20,0.7525252525252525,0.0491273432449903,0.19444444444444445,0.39282153539381853,0.15492957746478872,0.7183098591549296,0.013302034428794992,0.01643192488262911,0.09702660406885759
972,14000US36047087000,2012,38254.0,6,0.2119148936170213,1116.0,17,0.7319711538461539,384600.0,19,0.7521865889212828,0.0006666666666666666,0.2170212765957447,0.47418285172903835,0.2779578606158833,0.6742301458670988,0.017017828200972446,0.017828200972447326,0.012965964343598054
973,14000US36047087200,2012,44954.0,7,0.12742382271468145,1034.0,17,0.3847583643122677,415600.0,20,0.7321100917431193,0.004782928623988227,0.13111726685133887,0.4135645079041305,0.4710458081244598,0.46499567847882456,0.0,0.028522039757994815,0.03543647363872083
974,14000US36047087401,2012,27073.0,4,0.12,966.0,16,0.594855305466238,547900.0,21,0.7929155313351499,0.06392945715073023,0.3415384615384615,0.4168618266978923,0.2628939828080229,0.6683381088825215,0.03510028653295129,0.0,0.0336676217765043
975,14000US36047087600,2012,52689.0,9,0.19765494137353434,1019.0,17,0.5014577259475219,423100.0,20,1.0,0.18977272727272726,0.1373534338358459,0.5145374449339207,0.3860182370820669,0.5212765957446809,0.0243161094224924,0.02735562310030395,0.041033434650455926
976,14000US36047087800,2012,46097.0,8,0.2710779082177161,1107.0,17,0.7065351418002466,451700.0,20,0.7777777777777778,0.010306406685236769,0.26254002134471716,0.290732120186204,0.11943127962085308,0.7687203791469195,0.026540284360189573,0.0,0.08530805687203792
977,14000US36047088000,2012,60100.0,10,0.3833049403747871,1072.0,17,0.5204991087344029,372500.0,19,0.7170138888888888,0.027278562259306804,0.13969335604770017,0.5463437354448067,0.47368421052631576,0.4917763157894737,0.0,0.0,0.03453947368421053
978,14000US36047088200,2012,39375.0,6,0.18330670926517573,1166.0,17,0.6732245681381958,434700.0,20,0.7985257985257985,0.0,0.15814696485623003,0.4351653069987119,0.14821558630735615,0.7636562272396212,0.03678077203204661,0.0,0.05134741442097596
979,14000US36047088400,2012,40559.0,7,0.1441784548422198,1091.0,17,0.5581081081081081,570200.0,21,0.8073394495412844,0.01607461797975789,0.20837867247007616,0.39342723004694835,0.15013774104683195,0.6937557392102847,0.0707070707070707,0.014692378328741965,0.0707070707070707
980,14000US36047088600,2012,39054.0,6,0.12811791383219956,1085.0,17,0.7245042492917847,519800.0,21,0.7116104868913857,0.0,0.20408163265306123,0.40080563947633435,0.13971742543171115,0.783359497645212,0.04500261643118786,0.0,0.03192046049188906
981,14000US36047088800,2012,46250.0,8,0.17998610145934676,1126.0,17,0.7269116186693148,491000.0,20,0.8581907090464548,0.01759391345696624,0.17164697706740792,0.4161290322580645,0.26472491909385115,0.6666666666666666,0.03365695792880259,0.0,0.03495145631067961
982,14000US36047089000,2012,31432.0,5,0.22191272051996286,1121.0,17,0.7520946278955151,517500.0,21,0.6881720430107527,0.02561349693251534,0.3426183844011142,0.3113895216400911,0.03743961352657005,0.8297101449275363,0.07729468599033816,0.0,0.05555555555555555
983,14000US36047089200,2012,27500.0,4,0.21793103448275863,1067.0,17,0.6033562166285278,579400.0,21,0.5323741007194245,0.009649122807017544,0.2924137931034483,0.3360618462937699,0.08475609756097562,0.7993902439024391,0.08231707317073171,0.0,0.03353658536585366
984,14000US36047089400,2012,38977.0,6,0.12024756852343059,1121.0,17,0.6511024643320363,431700.0,20,0.9135446685878963,0.0,0.28028293545534927,0.3954280155642023,0.28257328990228014,0.6384364820846905,0.02687296416938111,0.0,0.05211726384364821
985,14000US36047089600,2012,33042.0,5,0.26641221374045804,1052.0,17,0.5143338954468802,482600.0,20,1.0,0.02542103590721322,0.2633587786259542,0.3333333333333333,0.07910750507099391,0.8066260987153482,0.068289384719405,0.0,0.04597701149425287
986,14000US36047089800,2012,38841.0,6,0.32515337423312884,1295.0,18,0.6744186046511628,390000.0,19,0.6997319034852547,0.007533902561526871,0.2116564417177914,0.4588550983899821,0.5130674002751031,0.38376891334250346,0.07152682255845942,0.0,0.03163686382393398
987,14000US36047090000,2012,28406.0,4,0.2260204081632653,947.0,16,0.3050847457627119,438700.0,20,0.8723404255319149,0.0034588777863182167,0.2857142857142857,0.38178096212896623,0.11032863849765258,0.8098591549295775,0.04084507042253521,0.0,0.03896713615023474
988,14000US36047090200,2012,23450.0,3,0.15874855156431056,494.0,8,0.21384928716904278,355400.0,19,0.7142857142857143,0.00026567481402763017,0.39745075318655854,0.32,0.3464646464646465,0.5252525252525253,0.0595959595959596,0.00808080808080808,0.06060606060606061
989,14000US36047090600,2012,14874.0,1,0.5704180064308682,501.0,9,0.2559793148028442,,30,0.0,0.015546639919759278,0.5401929260450161,0.3206971677559913,0.004804804804804805,0.9291291291291291,0.03663663663663664,0.0,0.02942942942942943
990,14000US36047090800,2012,15607.0,2,0.3561752988047809,524.0,9,0.22908204711616573,,30,0.0,0.018947963800904976,0.5370517928286852,0.2892690513219285,0.01819560272934041,0.9332827899924185,0.0356330553449583,0.0,0.01288855193328279
991,14000US36047091000,2012,11220.0,1,0.7034365719134493,345.0,5,0.28087912087912087,394100.0,19,1.0,0.0026690391459074734,0.5973695375477301,0.2426239799121155,0.012830793905372895,0.9322373696872494,0.0404971932638332,0.0,0.014434643143544507
992,14000US36047091200,2012,18008.0,2,0.32275132275132273,427.0,7,0.222663139329806,,30,0.0,0.009065435965056864,0.47971781305114636,0.2551659361302442,0.0,0.9395194697597349,0.04722452361226181,0.0,0.013256006628003313
993,14000US36047091600,2012,19641.0,2,0.263705759888966,967.0,16,0.4042207792207792,443300.0,20,0.9095477386934674,0.007631708517971443,0.4448299791811242,0.2861749294639258,0.12468671679197994,0.7781954887218046,0.016917293233082706,0.0,0.08020050125313283
994,14000US36047091800,2012,35307.0,6,0.2109744560075686,545.0,9,0.11594202898550725,342600.0,19,0.9220183486238532,0.0,0.2753074739829707,0.45709281961471104,0.40823970037453183,0.5814606741573034,0.010299625468164793,0.0,0.0
995,14000US36047092000,2012,36534.0,6,0.15321756894790603,947.0,16,0.41033925686591277,331100.0,19,0.7555555555555555,0.0023553162853297443,0.3503575076608784,0.4427658338175479,0.3053435114503817,0.5250212044105174,0.10262934690415607,0.0,0.06700593723494487
996,14000US36047092200,2012,48500.0,8,0.2607913669064748,1024.0,17,0.46683673469387754,339000.0,19,0.5892255892255892,0.0,0.164568345323741,0.5195627157652474,0.22065378900445765,0.6054977711738484,0.03268945022288262,0.0,0.1411589895988113
997,14000US36047092400,2012,36429.0,6,0.16846652267818574,956.0,16,0.3929663608562691,366200.0,19,0.8308823529411765,0.0,0.24406047516198703,0.41442472810532344,0.26719056974459726,0.6424361493123772,0.03339882121807466,0.0,0.05697445972495088
998,14000US36047092800,2012,58828.0,9,0.3028798411122145,1178.0,17,0.5593495934959349,493800.0,20,0.9260204081632653,0.004104477611940298,0.09433962264150944,0.5863760217983651,0.35766423357664234,0.5611313868613139,0.0,0.0,0.0812043795620438
999,14000US36047093000,2012,57024.0,9,0.34893617021276596,1189.0,17,0.577023498694517,477900.0,20,0.9488636363636364,0.000407000407000407,0.09361702127659574,0.44191096634093374,0.5191740412979351,0.4051130776794494,0.018682399213372666,0.0,0.05703048180924287
1000,14000US36047093200,2012,68417.0,10,0.33707865168539325,900.0,16,0.8552631578947368,446700.0,20,0.9350282485875706,0.011450381679389313,0.06741573033707865,0.5638506876227898,0.7629310344827587,0.1961206896551724,0.0,0.0,0.040948275862068964
1001,14000US36047093400,2012,70815.0,10,0.38275499474237645,1115.0,17,0.5745192307692307,443600.0,20,0.8742138364779874,0.017180788754392814,0.05573080967402734,0.6261381896089984,0.4595375722543353,0.45664739884393063,0.04238921001926782,0.0,0.041425818882466284
1002,14000US36047093600,2012,76125.0,11,0.3792,1256.0,18,0.5676691729323309,436900.0,20,0.9801699716713881,0.003798670465337132,0.0576,0.6447669977081741,0.522189349112426,0.40236686390532544,0.019230769230769232,0.0,0.05621301775147929
1003,14000US36047093800,2012,37568.0,6,0.2296983758700696,1159.0,17,0.5148861646234676,416100.0,20,0.7735042735042735,0.020477815699658702,0.23781902552204176,0.47218259629101283,0.24273858921161826,0.6514522821576764,0.0,0.025933609958506226,0.07987551867219916
1004,14000US36047094401,2012,57962.0,9,0.2547092547092547,1109.0,17,0.6914119359534207,454800.0,20,0.8962818003913894,0.01090909090909091,0.14332514332514332,0.5745807590467784,0.40427215189873417,0.5617088607594937,0.01740506329113924,0.0,0.01661392405063291
1005,14000US36047094402,2012,20168.0,3,0.2468723936613845,478.0,8,0.20934111759799834,,30,0.0,0.04711300035423308,0.41618015012510423,0.42378241619228335,0.0,0.9740048740861088,0.025995125913891144,0.0,0.0
1006,14000US36047094600,2012,67400.0,10,0.41642228739002934,1103.0,17,0.6311475409836066,445600.0,20,0.8949771689497716,0.03207276208712303,0.08651026392961877,0.6027851458885941,0.5703125,0.3177083333333333,0.006510416666666667,0.032552083333333336,0.07291666666666667
1007,14000US36047095000,2012,71262.0,10,0.3586278586278586,1281.0,18,0.9074550128534704,555000.0,21,0.8738898756660746,0.010275007555152614,0.13305613305613306,0.5251342118106394,0.557978196233895,0.39544103072348863,0.018830525272547076,0.017839444995044598,0.009910802775024777
1008,14000US36047095400,2012,59093.0,9,0.2871217452498241,1427.0,18,0.8621118012422361,560200.0,21,0.948051948051948,0.01576263328697265,0.07107670654468684,0.5067264573991032,0.3976759199483538,0.5196901226597805,0.057456423499031635,0.0,0.025177533892834086
1009,14000US36047095600,2012,73839.0,10,0.3354531001589825,1464.0,18,0.9037356321839081,543800.0,21,0.8579136690647482,0.02300292764533668,0.12957074721780604,0.5354597896165593,0.42378048780487804,0.5350609756097561,0.010670731707317074,0.0,0.03048780487804878
1010,14000US36047095800,2012,64246.0,10,0.28926353149955636,1382.0,18,0.8508946322067594,434900.0,20,0.8036006546644845,0.03271170895750535,0.08695652173913043,0.5059450594505945,0.5104427736006684,0.43107769423558895,0.042606516290726815,0.0,0.015873015873015872
1012,14000US36047096200,2012,62581.0,10,0.38345864661654133,1384.0,18,0.8216216216216217,475800.0,20,0.8532934131736527,0.1028976936723832,0.07142857142857142,0.5742904841402338,0.5728987993138936,0.33962264150943394,0.0,0.0,0.08747855917667238
1013,14000US36047096400,2012,82800.0,11,0.35382513661202186,1291.0,18,0.7190332326283988,469400.0,20,0.7556675062972292,0.07549361207897794,0.09836065573770492,0.6389913899138991,0.44960362400906,0.3793884484711212,0.009060022650056626,0.0,0.16194790486976218
1014,14000US36047096600,2012,83705.0,11,0.3805436337625179,1367.0,18,0.625,512300.0,21,0.7444444444444445,0.09768637532133675,0.09155937052932761,0.5342960288808665,0.5960264900662252,0.32980132450331123,0.0,0.0,0.07417218543046358
1015,14000US36047096800,2012,59526.0,9,0.20634920634920634,1454.0,18,0.7760416666666666,384300.0,19,0.7625,0.14880546075085324,0.1383219954648526,0.516751269035533,0.47619047619047616,0.39880952380952384,0.09126984126984126,0.0,0.03373015873015873
1016,14000US36047097000,2012,54653.0,9,0.2303448275862069,1186.0,17,0.44148936170212766,449200.0,20,0.875,0.14384656366542356,0.21793103448275863,0.6709628506444276,0.45964432284541723,0.5321477428180574,0.0,0.0,0.008207934336525308
1017,14000US36047097400,2012,58782.0,9,0.40870786516853935,1218.0,17,0.5287671232876713,478400.0,20,0.9654178674351584,0.0811760945989134,0.1151685393258427,0.3609442060085837,0.46639784946236557,0.4905913978494624,0.0,0.0,0.043010752688172046
1018,14000US36047098200,2012,20306.0,3,0.22355769230769232,512.0,9,0.19050480769230768,,30,0.0,0.005282112845138055,0.4248798076923077,0.35053235053235055,0.0,0.9892984542211652,0.01070154577883472,0.0,0.0
1019,14000US36047098400,2012,67019.0,10,0.24222585924713586,1380.0,18,0.8358974358974359,518800.0,21,0.8624078624078624,0.007974481658692184,0.1685761047463175,0.5083459787556904,0.5873015873015873,0.2943722943722944,0.046176046176046176,0.0,0.07215007215007214
1020,14000US36047098600,2012,73542.0,10,0.35452793834296725,1225.0,17,0.744916820702403,506700.0,21,0.9073684210526316,0.004666083406240887,0.07321772639691715,0.5461847389558233,0.43859649122807015,0.5198522622345337,0.032317636195752536,0.0,0.009233610341643583
1021,14000US36047098800,2012,60625.0,10,0.33530571992110453,1262.0,18,0.849025974025974,471600.0,20,0.8582887700534759,0.06338665861756716,0.11439842209072978,0.4932975871313673,0.34823091247672255,0.595903165735568,0.020484171322160148,0.0,0.035381750465549346
1022,14000US36047099000,2012,58125.0,9,0.08917197452229299,821.0,15,0.33035714285714285,477400.0,20,0.8997214484679665,0.07601935038009675,0.1613588110403397,0.4747682801235839,0.681214421252372,0.2125237191650854,0.026565464895635674,0.0,0.07969639468690702
1023,14000US36047099200,2012,73281.0,10,0.457089552238806,1307.0,18,0.5679611650485437,446800.0,20,0.7907692307692308,0.0587515299877601,0.13805970149253732,0.6012207527975585,0.4931714719271624,0.3201820940819423,0.07587253414264036,0.0,0.11077389984825493
1024,14000US36047099400,2012,73958.0,10,0.47107438016528924,1562.0,19,0.8477611940298507,481800.0,20,0.8407407407407408,0.05431472081218274,0.15041322314049588,0.5502958579881657,0.410958904109589,0.5098934550989346,0.0,0.0106544901065449,0.0684931506849315
1025,14000US36047099600,2012,61645.0,10,0.42014519056261346,1386.0,18,0.920303605313093,470500.0,20,0.9157706093189965,0.04091040046096226,0.09074410163339383,0.5704162976085031,0.4810344827586207,0.4689655172413793,0.013793103448275862,0.0,0.03620689655172414
1026,14000US36047099800,2012,66346.0,10,0.44907407407407407,1581.0,19,0.7577319587628866,520600.0,21,0.713855421686747,0.06269977870666339,0.1381172839506173,0.6410358565737052,0.4722617354196302,0.44950213371266,0.04551920341394026,0.0,0.032716927453769556
1027,14000US36047100400,2012,67685.0,10,0.4081419624217119,1431.0,18,1.0,497500.0,20,0.9132530120481928,0.06911928651059086,0.07515657620041753,0.7436926605504587,0.41129831516352827,0.5381565906838454,0.017839444995044598,0.0,0.03270564915758176
1028,14000US36047100600,2012,87568.0,11,0.458628841607565,1274.0,18,0.7615658362989324,509900.0,21,0.7044247787610619,0.023835716905023837,0.0508274231678487,0.5449229133439659,0.6298773690078038,0.3132664437012263,0.020066889632107024,0.0,0.03678929765886288
1029,14000US36047100800,2012,49719.0,8,0.2737430167597765,1474.0,18,0.5609756097560976,489500.0,20,0.9432314410480349,0.15242378810594703,0.17318435754189945,0.4682850430696946,0.613941018766756,0.34584450402144773,0.024128686327077747,0.0,0.0160857908847185
1030,14000US36047101000,2012,58618.0,9,0.24967490247074123,1489.0,18,0.8522727272727273,526300.0,21,0.7745803357314148,0.0188527878058564,0.11573472041612484,0.5854304635761589,0.5160891089108911,0.43564356435643564,0.013613861386138614,0.006188118811881188,0.028465346534653466
1031,14000US36047101200,2012,62563.0,10,0.4578146611341632,1104.0,17,0.6283185840707964,454500.0,20,0.9255533199195171,0.04983388704318937,0.10096818810511757,0.5417201540436457,0.6166253101736973,0.2803970223325062,0.00620347394540943,0.0,0.0967741935483871
1032,14000US36047101400,2012,67768.0,10,0.2890243902439024,1251.0,18,0.8199052132701422,439800.0,20,0.9030612244897959,0.03734259661311333,0.16951219512195123,0.5707732634338138,0.6797687861271676,0.2682080924855491,0.0,0.0,0.05202312138728324
1033,14000US36047101600,2012,73098.0,10,0.3972286374133949,1371.0,18,0.8153846153846154,547000.0,21,0.9735973597359736,0.06099935107073329,0.08775981524249422,0.6787762906309751,0.6299376299376299,0.2702702702702703,0.02079002079002079,0.012474012474012475,0.06652806652806653
1034,14000US36047101800,2012,85882.0,11,0.31842818428184283,1117.0,17,0.7766990291262136,456900.0,20,0.6963946869070209,0.024198086662915026,0.052845528455284556,0.7151114781172585,0.6099537037037037,0.24421296296296297,0.08449074074074074,0.0,0.061342592592592594
1035,14000US36047102000,2012,91528.0,11,0.5279503105590062,1622.0,19,0.9298245614035088,484100.0,20,0.9302325581395349,0.10163776493256262,0.040372670807453416,0.6637931034482759,0.7070254110612855,0.2556053811659193,0.017937219730941704,0.0,0.01943198804185351
1036,14000US36047102200,2012,52222.0,9,0.23214285714285715,1229.0,17,0.6215469613259669,512200.0,21,0.7638888888888888,0.07234650166587339,0.1346153846153846,0.4974016332590943,0.44776119402985076,0.4577114427860697,0.05223880597014925,0.0,0.04228855721393035
1037,14000US36047102400,2012,52463.0,9,0.4009508716323296,1207.0,17,0.8464566929133859,520000.0,21,0.8594164456233422,0.049918610960390665,0.11410459587955626,0.6834782608695652,0.573820395738204,0.3866057838660578,0.0,0.0,0.0395738203957382
1038,14000US36047102600,2012,65926.0,10,0.39369158878504673,1326.0,18,0.7988980716253443,577500.0,21,0.9185022026431718,0.04746100232326585,0.1425233644859813,0.45633971291866027,0.48764769065520946,0.4317937701396348,0.024704618689581095,0.0,0.055853920515574654
1039,14000US36047102800,2012,82321.0,11,0.49892008639308855,1152.0,17,0.38839285714285715,474500.0,20,0.8242677824267782,0.06662436548223351,0.17062634989200864,0.6405797101449275,0.493801652892562,0.4628099173553719,0.0,0.0,0.04338842975206612
1040,14000US36047103400,2012,23981.0,3,0.19313304721030042,565.0,10,0.22317596566523606,,30,0.0,0.13599769982748705,0.4227467811158798,0.4254658385093168,0.0,0.8898790579248886,0.08274984086569065,0.0,0.02737110120942075
1041,14000US36047105801,2012,24346.0,3,0.19708029197080293,843.0,15,0.14666666666666667,775000.0,22,1.0,0.3247189370711053,0.3190389294403893,0.4678958785249458,0.008115419296663661,0.9801623083859333,0.0,0.0,0.011722272317403066
1042,14000US36047105804,2012,25379.0,4,0.13559870550161812,849.0,15,0.09693705822955234,346800.0,19,0.7045454545454546,0.2559852670349908,0.3540453074433657,0.5366027007818053,0.028034405861739407,0.9563555272379739,0.015610066900286716,0.0,0.0
1043,14000US36047107000,2012,66528.0,10,0.6065573770491803,854.0,15,0.18461538461538463,385700.0,19,0.3728813559322034,0.13582342954159593,0.02185792349726776,0.32719836400818,0.6310160427807486,0.34759358288770054,0.0,0.0213903743315508,0.0
1044,14000US36047107800,2012,58560.0,9,0.272,1164.0,17,0.6201232032854209,346400.0,19,0.4368421052631579,0.01371571072319202,0.06914285714285714,0.554485049833887,0.4055496264674493,0.528281750266809,0.056029882604055496,0.0,0.010138740661686232
1045,14000US36047109800,2012,57344.0,9,0.11091549295774648,1198.0,17,0.44724770642201833,429700.0,20,0.7878787878787878,0.05560882070949185,0.16725352112676056,0.44534115920763023,0.21153846153846154,0.6987179487179487,0.01282051282051282,0.0,0.07692307692307693
1046,14000US36047110400,2012,32984.0,5,0.14987864077669902,879.0,15,0.1625207296849088,423600.0,20,0.7398190045248869,0.01176993115700644,0.29854368932038833,0.31207801950487624,0.24473975636766335,0.6677740863787376,0.024363233665559248,0.009413067552602437,0.05370985603543743
1047,14000US36047110600,2012,25938.0,4,0.23506988564167725,520.0,9,0.19501278772378516,,30,0.0,0.0,0.3392630241423126,0.2923747276688453,0.0,0.9447779111644657,0.022809123649459785,0.0,0.03241296518607443
1048,14000US36047111000,2012,17137.0,2,0.24742974640164497,343.0,5,0.21730103806228374,,30,0.0,0.01286654697785757,0.47840986977381766,0.23615307150050352,0.005329780146568954,0.966688874083944,0.02798134576948701,0.0,0.0
1049,14000US36047111600,2012,38950.0,6,0.21905805038335158,1358.0,18,0.6867256637168142,421200.0,20,0.6982758620689655,0.02055256064690027,0.26396495071193865,0.5016611295681063,0.32044198895027626,0.5202578268876611,0.09852670349907919,0.049723756906077346,0.011049723756906077
1050,14000US36047111800,2012,31250.0,5,0.31662870159453305,1113.0,17,0.7435114503816794,473300.0,20,0.8340807174887892,0.004394861392832995,0.3439635535307517,0.2634976525821596,0.2009009009009009,0.5900900900900901,0.08288288288288288,0.07117117117117117,0.054954954954954956
1051,14000US36047112000,2012,51314.0,9,0.21602160216021601,1171.0,17,0.608,460300.0,20,0.7423822714681441,0.0007623888182973316,0.24392439243924394,0.41767554479418884,0.2724528301886792,0.5660377358490566,0.07471698113207548,0.022641509433962263,0.06415094339622641
1052,14000US36047112200,2012,36713.0,6,0.10505450941526263,1245.0,17,0.7269129287598944,348800.0,19,0.5130434782608696,0.029616724738675958,0.3379583746283449,0.3844837421563035,0.19491525423728814,0.6601694915254237,0.07966101694915254,0.0,0.06525423728813559
1053,14000US36047112400,2012,41514.0,7,0.07520891364902507,1268.0,18,0.7796875,460500.0,20,0.7188264058679706,0.006369426751592357,0.31012070566388117,0.4177978883861237,0.33442354865085855,0.5461978740801309,0.01553556827473426,0.013900245298446443,0.08994276369582993
1054,14000US36047112600,2012,30188.0,5,0.1249005568814638,1081.0,17,0.5577557755775577,466900.0,20,0.9169675090252708,0.04489281210592686,0.33890214797136037,0.2900347050074368,0.19357092941998602,0.6848357791754018,0.07826694619147449,0.0,0.04332634521313766
1055,14000US36047112800,2012,39508.0,6,0.14075067024128687,1128.0,17,0.6303696303696303,427800.0,20,0.8138528138528138,0.017345218019754277,0.3257372654155496,0.42312526183493926,0.2920353982300885,0.6510745891276865,0.03603034134007586,0.0,0.020859671302149177
1056,14000US36047113000,2012,23606.0,3,0.20166320166320167,908.0,16,0.35493230174081236,365200.0,19,0.6881720430107527,0.018376366596882996,0.41926541926541927,0.25550280535174796,0.254272043745728,0.7320574162679426,0.01367053998632946,0.0,0.0
1057,14000US36047113200,2012,48125.0,8,0.17549167927382753,1212.0,17,0.5493827160493827,343600.0,19,0.6534954407294833,0.0,0.21633888048411498,0.2757475083056478,0.4556786703601108,0.4598337950138504,0.05263157894736842,0.0,0.03185595567867036
1058,14000US36047113400,2012,20643.0,3,0.12165450121654502,599.0,10,0.18072289156626506,361300.0,19,1.0,0.004111321948134092,0.5036496350364964,0.20150788211103496,0.08731082654249127,0.869615832363213,0.03259604190919674,0.0,0.010477299185098952
1059,14000US36047114201,2012,48889.0,8,0.19072164948453607,1254.0,18,0.8644859813084113,435600.0,20,0.7228260869565217,0.10409297625063163,0.12027491408934708,0.40816326530612246,0.5954692556634305,0.34627831715210355,0.03398058252427184,0.0,0.024271844660194174
1060,14000US36047114202,2012,28527.0,4,0.15345911949685534,1074.0,17,0.5858433734939759,380300.0,19,0.2900763358778626,0.01729490022172949,0.3534591194968553,0.3616376042456406,0.14040728831725616,0.7116827438370846,0.0707395498392283,0.01929260450160772,0.05787781350482315
1061,14000US36047114400,2012,31500.0,5,0.13802083333333334,1195.0,17,0.24461538461538462,480400.0,20,0.7319587628865979,0.0015065913370998117,0.3463541666666667,0.44040247678018574,0.11990111248454882,0.8294190358467244,0.0,0.0,0.05067985166872682
1062,14000US36047114600,2012,32607.0,5,0.12484848484848485,1026.0,17,0.5515267175572519,546700.0,21,0.9567099567099567,0.06563706563706563,0.35393939393939394,0.4304187192118227,0.24522292993630573,0.6305732484076433,0.04883227176220807,0.010615711252653927,0.06475583864118896
1063,14000US36047115000,2012,34000.0,5,0.19451697127937337,1246.0,17,0.4095394736842105,426700.0,20,0.6986301369863014,0.012953367875647668,0.30548302872062666,0.34290147401086113,0.16043956043956045,0.6813186813186813,0.07802197802197802,0.01868131868131868,0.06153846153846154
1064,14000US36047115200,2012,14193.0,1,0.5517241379310345,912.0,16,0.27426810477657937,445700.0,20,0.9170506912442397,0.004623513870541612,0.5873192436040044,0.24046321525885558,0.21212121212121213,0.6666666666666666,0.06256109481915934,0.01466275659824047,0.04398826979472141
1065,14000US36047115600,2012,14840.0,1,0.6064908722109533,440.0,7,0.16395864106351551,601900.0,21,0.6341463414634146,0.0,0.5192697768762677,0.28740530303030304,0.05283505154639175,0.9001288659793815,0.03994845360824742,0.0,0.007087628865979381
1066,14000US36047115800,2012,38067.0,6,0.3142857142857143,1261.0,18,0.8159126365054602,382400.0,19,0.788,0.0024263431542461003,0.2571428571428571,0.4700181708055724,0.2485089463220676,0.6560636182902585,0.04473161033797217,0.0,0.05069582504970179
1067,14000US36047116000,2012,21806.0,3,0.1614457831325301,526.0,9,0.15547703180212014,329200.0,19,0.7348484848484849,0.0,0.45542168674698796,0.3220588235294118,0.2802547770700637,0.6008492569002123,0.0870488322717622,0.03184713375796178,0.0
1068,14000US36047116200,2012,34722.0,5,0.2156084656084656,1128.0,17,0.4556213017751479,389500.0,19,0.7880299251870324,0.0,0.21164021164021163,0.45386346586646664,0.4679113185530922,0.41423570595099185,0.03150525087514586,0.01750291715285881,0.06884480746791131
