,GEOID,B02001e1,B03002e1,B03002e3,B03002e4,B03002e5,B03002e6,B03002e12,B17017e1,B17017e2,B19001e1,B19001e2,B19001e3,B19001e4,B19001e5,B19001e6,B19001e7,B19001e8,B19001e9,B19001e10,B19001e11,B19001e12,B19001e13,B19001e14,B19001e15,B19001e16,B19001e17,B19013e1,B25001e1,B25002e1,B25002e2,B25002e3,B25003e1,B25003e2,B25003e3,B25004e1,B25004e2,B25004e3,B25004e4,B25004e5,B25004e6,B25004e7,B25004e8,B25063e1,B25063e2,B25063e3,B25063e4,B25063e5,B25063e6,B25063e7,B25063e8,B25063e9,B25063e10,B25063e11,B25063e12,B25063e13,B25063e14,B25063e15,B25063e16,B25063e17,B25063e18,B25063e19,B25063e20,B25063e21,B25063e22,B25063e23,B25063e24,B25064e1,B25075e1,B25075e2,B25075e3,B25075e4,B25075e5,B25075e6,B25075e7,B25075e8,B25075e9,B25075e10,B25075e11,B25075e12,B25075e13,B25075e14,B25075e15,B25075e16,B25075e17,B25075e18,B25075e19,B25075e20,B25075e21,B25075e22,B25075e23,B25075e24,B25075e25,B25077e1
1183,14000US36061008601,2551,2551,1770,57,107,469,140,1232,44,1232,0,36,7,0,0,7,32,22,35,35,23,195,124,120,162,434,143000.0,1528,1528,1232,296,1232,395,837,296,48,0,0,0,189,0,59,837,823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,21,0,14,0,0,764,14,2001.0,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,189,133,65,750900.0
1184,14000US36061008602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1185,14000US36061008603,4423,4423,3980,14,0,88,296,2479,107,2479,107,47,47,118,42,38,46,54,59,52,55,268,161,168,201,1016,148060.0,3513,3513,2479,1034,2479,1558,921,1034,140,63,55,37,664,0,75,921,826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,29,15,209,527,95,2001.0,1558,13,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,13,0,0,85,71,279,245,838,1000001.0
1186,14000US36061008700,6671,6671,4759,65,0,723,1041,3893,162,3893,75,54,84,90,161,159,70,119,61,205,241,373,529,241,220,1211,108154.0,4249,4249,3893,356,3893,1238,2655,356,0,0,0,0,272,0,84,2655,2538,0,0,18,0,0,0,11,36,0,38,36,0,19,0,26,24,76,190,218,227,1619,117,2001.0,1238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,111,124,278,268,438,831200.0
1187,14000US36061008800,6964,6964,4825,80,0,1397,455,4441,270,4441,229,57,52,113,42,72,125,159,81,179,601,746,462,323,301,899,92581.0,5507,5507,4441,1066,4441,1829,2612,1066,16,0,81,41,682,0,246,2612,2574,0,0,0,0,0,0,0,0,0,0,11,0,0,28,28,25,74,156,339,747,1166,38,1919.0,1829,0,0,0,0,0,13,0,0,0,0,0,0,15,0,0,9,0,15,154,318,175,511,292,327,605400.0
1188,14000US36061008900,5560,5560,3672,375,0,481,780,3142,222,3142,165,126,134,94,0,134,20,92,148,213,178,414,263,93,427,641,85678.0,3511,3511,3142,369,3142,760,2382,369,0,12,61,102,17,0,177,2382,2278,0,0,16,67,6,16,39,53,41,26,6,44,13,16,78,109,101,185,174,479,809,104,1656.0,760,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,35,65,223,49,349,841800.0
1189,14000US36061009000,7026,7026,4659,157,0,1577,538,4208,289,4208,217,72,92,205,83,137,43,59,66,302,241,371,410,403,422,1085,112903.0,5832,5832,4208,1624,4208,1316,2892,1624,106,89,40,0,833,0,556,2892,2869,0,0,32,17,12,0,0,0,0,28,12,0,27,0,0,50,36,216,223,493,1723,23,2001.0,1316,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,31,72,161,434,179,372,688400.0
1190,14000US36061009100,6415,6415,4437,125,0,844,622,3894,468,3894,263,254,139,71,44,94,84,124,100,64,109,412,423,175,469,1069,107241.0,4386,4386,3894,492,3894,1203,2691,492,60,0,0,56,303,0,73,2691,2644,14,0,28,34,0,13,0,108,62,74,52,36,58,61,7,119,50,310,79,375,1164,47,1789.0,1203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,9,0,29,141,168,92,739,1000001.0
1191,14000US36061009200,1754,1754,1309,74,0,178,163,1149,83,1149,76,12,6,11,24,11,14,0,26,55,49,202,93,154,88,328,118875.0,1461,1461,1149,312,1149,131,1018,312,77,0,0,0,175,0,60,1018,1018,0,0,0,0,0,7,0,0,0,0,5,0,8,58,18,0,0,14,61,117,730,0,2001.0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,81,22,14,659000.0
1192,14000US36061009300,9705,9705,5669,1558,0,393,1977,5044,592,5044,287,239,370,211,91,98,123,119,119,299,359,444,497,305,349,1134,90819.0,5585,5585,5044,541,5044,2184,2860,541,39,0,0,63,364,0,75,2860,2826,0,0,0,51,37,0,35,143,15,0,158,78,55,14,72,88,71,239,228,544,998,34,1619.0,2184,0,0,22,87,0,28,13,117,51,95,29,27,0,0,0,0,0,0,73,151,200,273,384,634,682200.0
1193,14000US36061009400,29,29,25,0,0,0,0,16,0,16,0,0,4,0,0,0,0,8,0,0,0,4,0,0,0,0,41250.0,16,16,16,0,16,0,16,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,4,0,0,725.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1194,14000US36061009500,3425,3425,2407,94,0,667,130,1154,52,1154,35,17,11,7,0,20,9,27,84,25,92,70,92,99,124,442,144444.0,1416,1416,1154,262,1154,460,694,262,26,0,0,0,157,0,79,694,694,0,0,9,0,0,0,10,0,0,0,8,8,0,0,0,0,13,83,88,145,330,0,1941.0,460,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,54,102,286,1000001.0
1195,14000US36061009600,153,153,103,0,9,32,8,130,9,130,9,0,0,0,0,0,33,12,0,0,4,9,7,12,28,16,99444.0,268,268,130,138,130,17,113,138,20,0,0,10,100,0,8,113,101,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,4,18,33,17,12,1493.0,17,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,14700.0
1196,14000US36061009700,4744,4744,2331,362,0,692,1155,2647,307,2647,199,200,171,117,213,163,72,175,90,142,186,277,143,57,211,231,46023.0,2827,2827,2647,180,2647,901,1746,180,48,0,33,27,72,0,0,1746,1708,0,0,0,100,71,0,0,64,30,44,109,32,82,54,179,161,56,151,59,142,374,38,855.0,901,22,43,9,63,0,45,88,43,89,104,29,0,10,22,0,54,10,36,0,0,12,60,10,152,65000.0
1197,14000US36061009800,7105,7105,5460,111,0,988,448,4256,231,4256,189,15,202,72,27,57,144,0,50,79,292,933,510,303,330,1053,104198.0,5244,5244,4256,988,4256,1426,2830,988,55,17,70,0,683,0,163,2830,2754,0,0,30,0,0,0,0,0,0,0,72,0,0,0,85,105,88,127,61,885,1301,76,1957.0,1426,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,20,18,81,116,389,303,473,802000.0
1198,14000US36061009900,3617,3617,2190,176,5,849,275,2048,131,2048,76,63,37,88,53,48,21,20,65,77,53,141,161,210,322,613,132462.0,2438,2438,2048,390,2048,395,1653,390,72,88,0,44,163,0,23,1653,1653,0,0,0,0,5,13,0,0,0,14,56,29,76,52,31,59,70,0,13,109,1126,0,2001.0,395,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,83,112,188,978800.0
1199,14000US36061010000,1829,1829,1123,46,6,269,331,1214,87,1214,71,98,50,35,9,65,16,32,0,74,95,112,132,74,97,254,86156.0,1399,1399,1214,185,1214,285,929,185,18,0,30,0,65,0,72,929,882,0,0,0,0,0,0,0,9,0,9,6,28,0,20,0,0,11,9,39,296,455,47,2001.0,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,6,27,90,88,66,782700.0
1200,14000US36061010100,1119,1119,605,108,10,271,107,634,20,634,20,19,18,27,19,23,27,12,0,21,35,40,25,33,119,196,142167.0,828,828,634,194,634,0,634,194,65,12,0,0,89,0,28,634,628,0,0,0,0,0,0,0,0,0,20,16,18,35,23,18,13,0,4,15,51,415,6,2001.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1201,14000US36061010200,313,313,268,5,0,7,33,151,19,151,19,0,26,0,0,0,0,0,0,0,0,0,27,0,19,60,160729.0,268,268,151,117,151,46,105,117,0,0,0,10,97,0,10,105,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,98,0,2001.0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,31,0,3,588700.0
1202,14000US36061010300,1859,1859,1152,153,33,404,88,1147,100,1147,56,16,53,77,63,26,32,20,55,10,83,179,115,50,99,213,90879.0,1351,1351,1147,204,1147,118,1029,204,96,21,0,25,26,0,36,1029,1029,0,0,0,7,8,0,0,0,0,0,8,9,0,18,9,42,0,63,32,205,628,0,2001.0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,60,12,20,19,0,386700.0
1203,14000US36061010400,1031,1031,767,11,0,88,154,667,90,667,40,50,52,11,0,47,26,5,10,47,18,35,33,92,16,185,98438.0,1033,1033,667,366,667,352,315,366,17,0,0,0,282,0,67,315,305,0,0,6,0,0,0,0,0,10,0,9,0,5,6,0,0,13,10,24,87,135,10,1899.0,352,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11,78,87,134,879300.0
1204,14000US36061010601,7238,7238,6018,145,0,547,457,4276,130,4276,118,89,166,83,94,101,272,19,57,261,134,436,385,272,359,1430,123435.0,5146,5146,4276,870,4276,2583,1693,870,76,0,41,202,390,0,161,1693,1602,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,122,65,322,1080,91,2001.0,2583,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,54,29,134,112,279,545,1418,1000001.0
1205,14000US36061010602,4794,4794,3606,262,0,465,252,2561,90,2561,75,15,0,87,71,50,59,91,67,127,135,352,254,246,198,734,116250.0,2963,2963,2561,402,2561,648,1913,402,153,0,81,0,68,0,100,1913,1832,0,0,0,0,31,13,0,0,0,0,0,14,20,0,0,26,38,105,157,302,1126,81,2001.0,648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,42,74,255,71,196,694100.0
1206,14000US36061010800,8531,8531,6529,252,0,1026,601,4880,217,4880,196,0,147,136,124,220,131,73,124,148,435,508,413,418,370,1437,107448.0,6272,6272,4880,1392,4880,2090,2790,1392,143,0,81,0,893,0,275,2790,2777,0,0,0,0,0,0,22,0,0,36,0,0,0,15,0,46,0,94,362,670,1532,13,2001.0,2090,0,0,0,0,0,0,0,24,0,0,0,37,0,25,0,0,0,45,93,71,333,701,252,509,648700.0
1207,14000US36061010900,182,182,139,8,0,27,3,76,11,76,11,0,0,0,0,0,0,0,0,3,11,4,9,0,25,13,131250.0,92,92,76,16,76,29,47,16,8,0,0,0,8,0,0,47,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,28,8,2001.0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,4,0,11,531300.0
1208,14000US36061011000,7637,7637,6445,110,0,532,486,4201,183,4201,183,22,129,33,125,114,118,135,15,188,330,451,521,176,233,1428,108672.0,5237,5237,4201,1036,4201,728,3473,1036,476,86,0,0,280,0,194,3473,3444,17,51,0,0,0,0,9,12,0,0,20,0,6,26,40,78,45,162,329,994,1655,29,1966.0,728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,33,187,98,400,1000001.0
1209,14000US36061011100,3959,3959,1849,382,17,783,906,2096,213,2096,111,128,94,64,27,77,35,79,16,106,162,202,288,67,310,330,92446.0,2576,2576,2096,480,2096,257,1839,480,32,30,0,22,223,39,134,1839,1827,0,0,10,15,0,75,6,18,0,0,22,87,0,50,78,66,34,180,41,234,911,12,1995.0,257,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,5,0,0,5,24,32,46,24,107,776000.0
1210,14000US36061011201,827,827,718,17,0,65,27,573,10,573,5,17,6,0,5,12,5,42,30,14,18,44,57,11,49,258,167596.0,964,964,573,391,573,73,500,391,24,52,15,27,193,0,80,500,494,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,7,21,10,53,392,6,2001.0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,67,1000001.0
1211,14000US36061011202,279,279,265,0,0,10,4,193,5,193,5,0,0,0,31,0,11,0,0,4,8,0,23,14,33,64,150125.0,487,487,193,294,193,144,49,294,0,0,0,34,196,0,64,49,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,34,10,2001.0,144,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,4,0,0,31,0,5,0,9,82,1000001.0
1212,14000US36061011203,1176,1176,857,30,0,165,124,695,147,695,91,39,31,8,4,0,7,7,6,33,68,91,34,27,62,187,90188.0,1160,1160,695,465,695,307,388,465,37,0,0,53,275,0,100,388,388,0,0,0,0,0,0,0,0,0,11,0,0,15,8,0,11,6,10,14,30,283,0,2001.0,307,0,0,0,0,0,0,0,0,0,13,16,0,0,0,0,3,0,0,5,60,23,47,14,126,678200.0
1213,14000US36061011300,204,204,80,14,0,81,19,102,0,102,0,0,0,4,0,0,0,9,0,0,4,18,19,35,4,9,124605.0,107,107,102,5,102,17,85,5,0,0,0,0,5,0,0,85,85,0,0,0,0,0,0,0,0,4,0,0,0,0,30,0,0,0,0,0,15,36,0,1783.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,4,875000.0
1214,14000US36061011401,1220,1220,1083,17,0,99,2,659,55,659,55,0,24,38,10,0,0,16,14,20,39,39,35,30,70,269,175475.0,1256,1256,659,597,659,303,356,597,100,23,28,12,345,0,89,356,356,0,0,0,0,0,0,0,0,0,0,0,0,9,16,0,0,10,29,35,107,150,0,1869.0,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,5,35,250,1000001.0
1215,14000US36061011402,2601,2601,2142,29,0,305,98,1392,74,1392,74,17,25,59,61,41,32,17,9,71,49,140,85,32,185,495,132500.0,2000,2000,1392,608,1392,876,516,608,44,0,46,57,377,0,84,516,463,0,0,0,0,0,0,9,0,0,0,0,0,0,17,9,0,0,85,17,88,238,53,2001.0,876,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,7,0,0,22,33,50,106,140,509,1000001.0
1216,14000US36061011500,2487,2487,1033,260,0,481,582,1189,164,1189,137,36,8,44,69,51,20,23,20,56,133,149,70,51,100,222,72402.0,1678,1678,1189,489,1189,230,959,489,215,21,26,20,154,0,53,959,917,0,0,0,25,14,0,0,0,0,21,18,25,34,24,0,59,36,37,15,151,458,42,1998.0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,19,0,0,12,20,88,84,911900.0
1217,14000US36061011600,3750,3750,2363,384,0,546,170,2169,85,2169,62,40,0,162,51,142,79,78,16,156,364,232,316,63,291,117,71113.0,2737,2737,2169,568,2169,379,1790,568,279,44,0,0,82,0,163,1790,1709,0,0,0,0,0,0,0,0,0,0,0,0,72,137,44,187,189,306,131,358,285,81,1184.0,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,105,118,52,67,600600.0
1218,14000US36061011700,2938,2938,1556,254,0,416,664,1736,173,1736,130,10,64,38,47,25,42,76,93,107,41,146,252,189,146,330,106423.0,2304,2304,1736,568,1736,0,1736,568,323,43,42,0,82,0,78,1736,1736,0,0,0,0,0,0,0,0,0,0,14,15,45,68,51,31,85,204,29,29,1165,0,2001.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1219,14000US36061011800,9654,9654,8121,38,0,927,488,5314,285,5314,235,0,163,55,192,152,97,103,144,273,441,393,493,355,299,1919,123019.0,6523,6523,5314,1209,5314,1337,3977,1209,103,12,88,17,541,0,448,3977,3897,0,33,0,0,0,15,0,17,14,38,0,13,0,69,0,56,72,312,283,606,2369,80,2001.0,1337,0,28,0,0,0,0,0,0,23,0,0,0,19,0,0,0,0,13,0,109,69,285,96,695,1000001.0
1220,14000US36061011900,1079,1079,403,349,0,39,235,1013,520,1013,390,184,108,83,17,67,61,46,10,9,0,8,0,11,0,19,11981.0,1121,1121,1013,108,1013,0,1013,108,32,0,0,0,0,0,76,1013,982,0,0,0,349,96,77,0,0,42,0,77,29,45,113,75,36,0,0,19,8,16,31,330.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1221,14000US36061012000,3650,3650,3178,45,31,160,236,1862,110,1862,41,10,26,66,0,62,15,42,45,34,197,210,131,149,189,645,138258.0,2637,2637,1862,775,1862,1201,661,775,0,0,71,35,541,0,128,661,588,0,0,0,0,0,13,14,0,0,0,0,0,0,27,14,0,0,69,0,89,362,73,2001.0,1201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,30,22,39,56,112,928,1000001.0
1222,14000US36061012100,8366,8366,5286,536,0,943,1368,5076,475,5076,311,506,271,262,158,226,163,235,89,242,546,696,421,168,429,353,61786.0,5744,5744,5076,668,5076,275,4801,668,207,51,67,0,278,0,65,4801,4761,0,12,11,142,187,152,49,57,97,171,72,102,14,53,76,158,264,501,233,1038,1372,40,1514.0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,37,53,44,15,113,696000.0
1223,14000US36061012200,3180,3180,2997,0,0,48,135,1739,53,1739,53,17,8,29,14,75,0,18,10,67,37,172,129,103,264,743,162192.0,2873,2873,1739,1134,1739,1122,617,1134,0,54,33,75,755,0,217,617,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,154,345,76,2001.0,1122,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,26,65,121,895,1000001.0
1224,14000US36061012400,10014,10014,7316,530,0,1567,569,5081,274,5081,233,82,87,89,93,83,43,101,105,255,497,547,572,462,404,1428,112525.0,6548,6548,5081,1467,5081,978,4103,1467,339,0,42,0,843,0,243,4103,4079,0,0,0,0,14,0,23,35,0,11,40,0,104,11,14,57,69,220,226,1034,2221,24,2001.0,978,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,39,14,81,119,62,138,513,1000001.0
1225,14000US36061012500,2439,2439,1303,114,7,838,153,1448,220,1448,136,44,37,58,19,43,20,100,8,19,40,59,99,68,254,444,139615.0,2096,2096,1448,648,1448,68,1380,648,144,42,19,0,321,21,101,1380,1371,0,0,0,31,41,0,0,0,20,15,15,0,187,46,20,38,18,0,11,25,904,9,2001.0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,55,1000001.0
1226,14000US36061012600,10989,10989,9410,146,0,602,627,6992,348,6992,277,292,14,232,270,262,248,193,352,249,648,615,484,552,710,1594,95402.0,8654,8654,6992,1662,6992,2605,4387,1662,193,0,0,0,991,0,478,4387,4156,0,0,0,145,14,0,0,0,0,0,0,0,14,16,62,65,44,623,598,1002,1573,231,1748.0,2605,0,0,0,0,0,0,14,0,0,0,15,0,0,0,0,0,0,14,16,173,210,828,398,937,770400.0
1227,14000US36061012700,6437,6437,3772,168,0,773,1505,3751,441,3751,354,108,261,45,280,122,187,16,101,275,532,250,348,269,171,432,64962.0,4434,4434,3751,683,3751,594,3157,683,184,101,0,0,184,0,214,3157,3027,0,0,0,0,39,21,0,17,31,0,0,67,11,148,119,79,105,220,248,984,938,130,1708.0,594,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,88,0,75,114,90,114,102,525000.0
1228,14000US36061012800,5732,5732,5353,10,0,87,255,3027,163,3027,63,51,113,28,113,31,94,44,126,112,105,194,173,160,280,1340,170250.0,3828,3828,3027,801,3027,2018,1009,801,44,57,42,0,522,0,136,1009,902,0,0,0,0,0,0,0,0,0,0,39,0,0,0,15,0,0,27,43,332,446,107,1992.0,2018,0,17,0,14,0,0,0,14,0,0,0,0,0,50,0,0,0,14,0,65,25,265,221,1333,1000001.0
1229,14000US36061012900,5312,5312,3110,339,0,898,779,2958,272,2958,180,200,44,155,103,166,78,104,81,139,97,211,303,245,146,706,87222.0,3621,3621,2958,663,2958,740,2218,663,193,78,0,44,267,0,81,2218,2179,0,0,0,0,17,0,25,17,89,14,15,72,0,46,37,31,87,155,138,240,1196,39,2001.0,740,0,8,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,39,26,198,268,191,833000.0
1230,14000US36061013000,3674,3674,3331,11,17,182,57,1928,92,1928,92,12,103,46,0,84,58,11,32,94,58,58,44,57,133,1046,250001.0,2754,2754,1928,826,1928,1335,593,826,43,0,80,44,390,0,269,593,550,0,0,0,0,0,0,0,0,0,0,0,18,0,0,14,40,31,99,39,174,135,43,1598.0,1335,0,0,12,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,12,32,0,73,83,1049,1000001.0
1231,14000US36061013100,2489,2489,1602,150,0,241,394,1669,250,1669,172,87,94,87,18,22,50,31,24,65,42,147,199,82,177,372,97303.0,2283,2283,1669,614,1669,167,1502,614,147,48,0,22,268,0,129,1502,1469,0,0,46,118,42,11,9,10,25,0,0,0,16,48,36,40,7,20,46,96,899,33,2001.0,167,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,43,19,692200.0
1232,14000US36061013200,9569,9569,8023,47,0,659,656,6002,595,6002,399,35,151,93,236,221,100,112,115,341,1319,744,413,267,395,1061,73546.0,6822,6822,6002,820,6002,1308,4694,820,148,40,0,0,441,0,191,4694,4576,0,0,9,0,0,29,0,35,0,0,85,122,102,16,16,21,26,303,590,1595,1627,118,1793.0,1308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,14,336,173,315,127,328,592100.0
1233,14000US36061013300,5363,5363,3388,241,0,614,1076,2846,408,2846,243,155,130,130,39,103,49,40,90,205,155,418,237,272,189,391,77619.0,3909,3909,2846,1063,2846,241,2605,1063,135,195,58,0,342,0,333,2605,2605,0,0,0,88,77,39,17,16,25,10,45,27,21,24,21,96,131,147,136,450,1235,0,1925.0,241,0,0,0,21,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,15,82,23,90,727100.0
1234,14000US36061013400,10474,10474,9010,55,0,540,678,6320,944,6320,485,348,125,149,38,257,58,106,162,332,518,586,727,421,431,1577,99897.0,7542,7542,6320,1222,6320,2405,3915,1222,142,0,126,51,183,0,720,3915,3843,0,0,0,0,0,0,0,39,0,0,125,0,57,50,61,300,239,178,222,1131,1441,72,1788.0,2405,54,0,0,0,0,37,0,0,0,0,0,0,0,45,0,0,0,49,30,57,250,940,365,578,681000.0
1235,14000US36061013500,6075,6075,2141,538,0,1011,2337,3440,609,3440,364,283,166,151,130,134,54,200,116,194,157,384,183,141,249,534,56026.0,3935,3935,3440,495,3440,29,3411,495,70,137,0,0,72,0,216,3411,3396,0,0,40,190,47,56,49,112,56,71,98,95,106,229,67,176,72,228,165,83,1456,15,1259.0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,14,0,0,0,0,
1236,14000US36061013600,14933,14933,12302,242,0,815,1190,8415,459,8415,193,454,199,397,138,293,155,364,106,741,568,760,1090,252,682,2023,95052.0,9813,9813,8415,1398,8415,2504,5911,1398,245,41,42,89,436,0,545,5911,5807,13,0,0,0,0,0,56,17,90,0,39,129,0,47,18,33,165,307,709,1814,2370,104,1853.0,2504,39,0,0,0,0,0,0,0,0,0,0,0,0,0,14,44,0,42,31,145,206,439,466,1078,906700.0
1237,14000US36061013700,6557,6557,5017,61,10,913,307,3888,356,3888,273,138,58,73,182,164,100,94,160,104,199,229,268,255,455,1136,112685.0,5442,5442,3888,1554,3888,1193,2695,1554,126,171,15,169,712,0,361,2695,2583,0,23,16,27,0,0,0,0,15,0,12,17,0,0,12,22,47,58,142,490,1702,112,2001.0,1193,15,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,28,114,55,234,191,531,914300.0
1238,14000US36061013800,12663,12663,10483,261,0,792,904,7349,497,7349,291,275,282,351,30,65,117,188,133,613,375,1095,467,542,713,1812,95208.0,8173,8173,7349,824,7349,2080,5269,824,327,117,58,0,233,0,89,5269,5144,57,0,0,0,0,14,42,43,0,0,0,37,25,159,32,235,136,175,302,1433,2454,125,1959.0,2080,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,54,0,0,108,93,260,609,163,733,690900.0
1239,14000US36061013900,7607,7607,5753,360,0,666,762,5570,366,5570,248,235,302,55,212,241,120,218,148,347,498,791,696,283,382,794,80896.0,7359,7359,5570,1789,5570,1699,3871,1789,177,77,0,0,642,0,893,3871,3753,0,0,0,0,11,0,36,90,0,0,0,11,11,35,32,120,12,474,221,942,1758,118,1937.0,1699,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,155,181,229,472,447,786800.0
1240,14000US36061014000,7945,7945,6652,45,0,632,531,3790,200,3790,124,82,64,77,82,30,0,38,0,174,298,421,464,210,385,1341,126507.0,4469,4469,3790,679,3790,1991,1799,679,34,0,13,16,559,0,57,1799,1647,0,0,0,0,0,0,0,0,0,0,50,17,0,62,14,14,15,81,78,456,860,152,2001.0,1991,14,0,0,0,0,0,15,0,0,0,0,0,0,0,15,0,0,0,52,37,13,349,317,1179,1000001.0
1241,14000US36061014200,4354,4354,3533,19,65,207,297,1962,131,1962,90,17,27,74,34,18,64,50,16,32,146,104,16,82,124,1068,221176.0,2867,2867,1962,905,1962,1213,749,905,73,40,52,0,533,0,207,749,732,0,0,0,0,0,0,0,0,0,15,0,20,0,17,0,0,0,123,51,172,334,17,1907.0,1213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,48,34,78,992,1000001.0
1242,14000US36061014300,3,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1243,14000US36061014401,4869,4869,4198,30,0,333,256,2593,142,2593,98,31,18,87,30,47,30,54,63,127,164,453,193,178,206,814,110583.0,2963,2963,2593,370,2593,1195,1398,370,78,0,0,0,132,0,160,1398,1346,0,0,0,0,0,18,0,0,0,14,18,0,0,30,0,60,0,91,89,307,719,52,2001.0,1195,0,15,0,16,0,0,0,0,0,0,0,0,0,0,18,0,0,0,14,51,181,260,243,397,793700.0
